,수업년도,수업학기,수업번호,학년,신청순서비,신청순서비_순위,도달시간,도달시간_순위,기준시간내신청,기준시간내신청_순위,희망비,희망비_순위
3478,2021,20,12130,4,0.08571428571428572,5219,47.767초,1840,0,2981,1.3142857142857143,2545
3479,2021,20,12131,4,0.5333333333333333,4093,15.293초,562,0,2981,2.1,791
3480,2021,20,12132,4,0.23333333333333334,4569,33.662초,1276,2,1546,2.033333333333333,907
3481,2021,20,12135,4,0.06666666666666667,5354,55.540초,2137,2,1546,1.1,3379
3482,2021,20,12137,4,0.3666666666666667,4310,58.519초,2243,1,2210,1.0666666666666667,3527
3483,2021,20,12138,4,1.7333333333333334,3037,33분 11.563초,4232,0,2981,0.8,4623
3484,2021,20,12139,4,0.525,4107,3일   0.719초,5360,0,2981,0.8,4623
3485,2021,20,12144,4,2.0,2867,26.261초,996,10,636,1.96,1011
3486,2021,20,12147,4,0.43333333333333335,4215,52.203초,2015,0,2981,1.0333333333333334,3702
3487,2021,20,12148,4,0.4750000000000001,4175,3일   2.765초,5365,0,2981,0.7,5028
3488,2021,20,12149,4,0.05,5479,4분 15.217초,3741,0,2981,0.7,5028
3489,2021,20,12154,4,0.2571428571428571,4515,4분 17.628초,3748,0,2981,0.7428571428571429,4860
3490,2021,20,12189,4,0.2,4632,53.209초,2057,0,2981,1.6666666666666667,1523
3491,2021,20,12192,4,0.06666666666666667,5354,36.551초,1373,3,1712,1.1166666666666667,3340
3492,2021,20,12193,4,0.025,5888,13분 35.161초,4050,0,2981,0.525,5637
3493,2021,20,12194,4,1.1764705882352942,3461,56.313초,2169,0,2981,0.8235294117647058,4587
3494,2021,20,12195,4,0.7000000000000001,3888,34.385초,1300,6,1044,0.98,3949
3495,2021,20,12197,4,1.1111111111111112,3518,1분 7.132초,2532,0,2981,1.0444444444444445,3673
3496,2021,20,12198,4,1.4285714285714286,3256,1분 10.571초,2639,0,2981,0.7428571428571429,4860
3497,2021,20,12205,4,0.8,3773,39.855초,1524,1,2658,1.4,2227
3498,2021,20,12209,4,0.7500000000000001,3827,1분 4.534초,2458,0,2981,0.9,4226
3499,2021,20,12210,4,0.11666666666666667,5016,1일   41.915초,4789,0,2981,0.5,5693
3500,2021,20,12211,4,2.3200000000000003,2693,15.060초,553,25,157,1.76,1300
3501,2021,20,12214,4,1.1285714285714286,3505,28.455초,1090,4,1668,1.3571428571428572,2402
3502,2021,20,12225,4,0.07692307692307693,5284,1분 26.785초,3024,0,2981,0.7115384615384616,4986
3503,2021,20,12228,4,0.7368421052631579,3854,1분 30.198초,3106,0,2981,0.7105263157894737,4997
3504,2021,20,12231,4,0.3157894736842105,4405,1분 27.348초,3041,0,2981,0.7105263157894737,4997
3505,2021,20,12232,4,0.15789473684210525,4815,1분 30.560초,3109,0,2981,0.7105263157894737,4997
3506,2021,20,12234,4,0.07894736842105263,5280,1분 48.601초,3337,0,2981,0.7105263157894737,4997
3507,2021,20,12236,4,0.02631578947368421,5879,1분 52.810초,3367,0,2981,0.7105263157894737,4997
3508,2021,20,12237,4,0.02631578947368421,5879,1분 37.022초,3208,0,2981,0.7105263157894737,4997
3509,2021,20,12238,4,0.02631578947368421,5879,1분 41.859초,3266,0,2981,0.7105263157894737,4997
3510,2021,20,12239,4,0.02631578947368421,5879,1분 42.383초,3279,0,2981,0.7105263157894737,4997
3511,2021,20,12240,4,0.02631578947368421,5879,1분 44.405초,3307,0,2981,0.7105263157894737,4997
3512,2021,20,12243,4,0.02631578947368421,5879,1분 46.364초,3317,0,2981,0.7368421052631579,4890
3513,2021,20,12262,4,0.1746031746031746,4762,22시간 8분 55.170초,4477,0,2981,1.746031746031746,1362
3514,2021,20,12265,4,1.1111111111111112,3518,29.692초,1148,0,2981,1.8888888888888888,1109
3515,2021,20,12268,4,0.609375,4010,15.816초,587,28,168,1.578125,1731
3516,2021,20,12271,4,0.15306122448979592,4824,16.891초,628,43,174,1.469387755102041,2076
3517,2021,20,12286,4,0.03333333333333333,5744,43.470초,1671,0,2981,1.2666666666666666,2703
3518,2021,20,12289,4,0.3695652173913043,4307,54.523초,2117,2,1952,1.8043478260869565,1222
3519,2021,20,12292,4,0.626865671641791,3986,6.765초,227,0,2981,1.9104477611940298,1075
3520,2021,20,12301,4,0.15000000000000002,4825,25.589초,964,7,705,1.55,1798
3521,2021,20,12304,4,0.32,4396,29.538초,1134,9,724,1.4,2227
3522,2021,20,12310,4,0.07272727272727272,5335,1분 0.854초,2320,0,2981,1.3272727272727274,2511
3523,2021,20,12313,4,0.6142857142857143,4005,37.895초,1430,12,733,1.2428571428571429,2799
3524,2021,20,12354,4,5.05,1725,13.233초,489,0,2981,1.15,3154
3525,2021,20,12355,4,3.45,2201,1일   36.027초,4769,0,2981,1.0,3806
3526,2021,20,12420,4,3.1,2330,1분 5.658초,2489,0,2981,1.2,2901
3527,2021,20,12421,4,0.7000000000000001,3888,1일   19.923초,4736,0,2981,1.1,3379
3528,2021,20,12422,4,1.8250000000000002,2985,1일   33.573초,4766,0,2981,0.975,3958
3529,2021,20,12423,4,2.2666666666666666,2730,1일   44.532초,4793,0,2981,0.8,4623
3530,2021,20,12424,4,4.95,1751,23시간 57분 43.212초,4532,1,2372,1.525,1905
3531,2021,20,12427,4,3.500000000000001,2178,33.663초,1279,0,2981,1.15,3154
3532,2021,20,12428,4,4.65,1820,1일   18.852초,4729,0,2981,1.175,3042
3533,2021,20,12430,4,11.5,684,23시간 59분 22.937초,4629,0,2981,1.75,1310
3534,2021,20,12431,4,6.6000000000000005,1397,23시간 48분 55.005초,4504,0,2981,1.2333333333333334,2817
3535,2021,20,12456,4,4.199999999999999,1950,1일   1.721초,4693,0,2981,1.3333333333333333,2466
3536,2021,20,12457,4,4.21875,1939,2일   3.979초,5062,1,2210,0.78125,4734
3537,2021,20,12459,4,5.84,1545,1일   2.960초,4702,1,2090,1.08,3472
3538,2021,20,12460,4,0.84,3742,3일 5시간 4분 8.381초,5476,0,2981,0.48,5761
3539,2021,20,12463,4,4.3999999999999995,1884,1일  1분 7.891초,4809,1,2210,0.6333333333333333,5290
3540,2021,20,12464,4,2.0,2867,1일 12시간 4분 51.212초,4994,0,2981,0.5666666666666667,5509
3541,2021,20,12473,4,3.1515151515151514,2305,정정이후,5753,5,904,0.5757575757575758,5467
3542,2021,20,12475,4,4.212121212121212,1941,2일   15.036초,5076,16,167,0.8787878787878788,4351
3543,2021,20,12477,4,1.212121212121212,3431,2일 5시간 1분 10.742초,5180,12,242,0.6666666666666666,5147
3544,2021,20,12478,4,2.393939393939394,2655,1일  53분 33.655초,4843,8,524,0.5454545454545454,5597
3545,2021,20,12499,4,0.15000000000000002,4825,5일 21시간 59분 48.477초,5672,23,123,1.55,1798
3546,2021,20,12519,4,5.700000000000001,1570,1일   4.409초,4705,0,2981,1.15,3154
3547,2021,20,12551,4,0.42,4234,1분 13.349초,2728,0,2981,1.12,3326
3548,2021,20,12553,4,0.1,5066,1분 25.781초,2997,0,2981,0.9833333333333333,3935
3549,2021,20,12565,4,0.14545454545454545,4888,1시간 25분 35.979초,4328,1,2718,0.8727272727272727,4374
3550,2021,20,12572,4,0.044444444444444446,5652,7일 2시간 52분 43.873초,5739,0,2981,0.6222222222222222,5337
3551,2021,20,12576,4,0.025,5888,1분 33.823초,3167,0,2981,1.025,3738
3552,2021,20,12585,4,0.027777777777777776,5875,1분 27.024초,3031,2,2317,0.9861111111111112,3930
3553,2021,20,12590,4,0.6500000000000001,3954,정정이후,5753,0,2981,0.75,4816
3554,2021,20,12731,4,0.03508771929824561,5736,7분 24.351초,3896,1,2740,0.9298245614035088,4130
3555,2021,20,12732,4,0.017241379310344827,6099,43.966초,1692,0,2981,1.3448275862068966,2450
3556,2021,20,12736,4,0.016666666666666666,6105,40.434초,1545,1,2740,1.3333333333333333,2466
3557,2021,20,12747,4,0.05555555555555555,5458,56.346초,2172,3,815,2.0,930
3558,2021,20,12749,4,0.17142857142857143,4769,53.043초,2042,0,2981,1.1142857142857143,3347
3559,2021,20,12751,4,2.333333333333333,2686,13.115초,484,7,111,2.1666666666666665,711
3560,2021,20,12754,4,0.06666666666666667,5354,16.152초,592,6,202,1.8666666666666667,1144
3561,2021,20,12755,4,2.4999999999999996,2603,2분 7.374초,3455,3,313,1.6666666666666667,1523
3562,2021,20,12756,4,2.153846153846154,2790,22.786초,849,3,645,2.3076923076923075,584
3563,2021,20,12757,4,4.3076923076923075,1912,9.864초,338,9,124,2.230769230769231,662
3564,2021,20,12758,4,32.75,81,11.405초,414,10,32,2.0833333333333335,829
3565,2021,20,12759,4,18.166666666666664,335,48.976초,1889,4,242,1.9166666666666667,1063
3566,2021,20,12760,4,27.214285714285715,144,8.722초,303,12,48,2.142857142857143,739
3567,2021,20,12761,4,19.249999999999996,299,11.329초,409,7,111,2.0,930
3568,2021,20,12767,4,4.166666666666666,1957,8.963초,313,9,48,2.1666666666666665,711
3569,2021,20,12770,4,3.1111111111111107,2329,20.897초,774,3,313,2.6666666666666665,366
3570,2021,20,12773,4,4.0,2005,3분 4.972초,3639,1,1546,0.7692307692307693,4778
3571,2021,20,12774,4,8.333333333333332,1100,45.274초,1745,2,733,1.5833333333333333,1715
3572,2021,20,12775,4,22.099999999999998,230,7분 32.478초,3900,0,2981,0.8,4623
3573,2021,20,12776,4,26.900000000000006,148,1분 28.244초,3067,1,1267,0.8,4623
3574,2021,20,12777,4,17.3,363,1분 7.379초,2545,0,2981,0.7,5028
3575,2021,20,12778,4,15.875,404,1분 15.815초,2780,0,2981,0.75,4816
3576,2021,20,12784,4,3.9000000000000004,2037,1분 1.831초,2356,2,1102,1.5,1958
3577,2021,20,12785,4,24.4,184,50.449초,1937,1,1546,0.8666666666666667,4378
3578,2021,20,12786,4,21.133333333333336,249,1분 20.993초,2913,0,2981,0.8,4623
3579,2021,20,12787,4,12.545454545454545,582,1분 4.122초,2435,0,2981,0.8181818181818182,4606
3580,2021,20,12788,4,0.30000000000000004,4412,2분 27.087초,3541,1,2372,1.1,3379
3581,2021,20,12789,4,0.15000000000000002,4825,1분 10.895초,2662,1,2372,1.475,2062
3582,2021,20,12790,4,0.45000000000000007,4199,22.005초,816,0,2981,2.05,878
3583,2021,20,12791,4,0.125,4964,1분 52.003초,3359,3,1390,1.3,2570
3584,2021,20,12792,4,0.8,3773,2분 8.096초,3462,0,2981,1.25,2736
3585,2021,20,12793,4,0.25,4523,42.784초,1641,1,2372,1.675,1501
3586,2021,20,12794,4,0.15000000000000002,4825,17.094초,639,14,220,2.0,930
3587,2021,20,12795,4,0.7250000000000001,3864,28.828초,1104,7,705,1.75,1310
3588,2021,20,12796,4,0.15000000000000002,4825,24.659초,934,12,270,1.625,1633
3589,2021,20,12797,4,0.4,4250,2분 43.706초,3588,0,2981,1.175,3042
3590,2021,20,12798,4,0.35000000000000003,4329,35.920초,1351,10,313,1.375,2317
3591,2021,20,12799,4,0.45000000000000007,4199,50.514초,1942,0,2981,1.375,2317
3592,2021,20,12800,4,0.4000000000000001,4243,43.893초,1688,4,1102,1.45,2112
3593,2021,20,12808,4,0.9000000000000001,3679,18.877초,689,0,2981,2.2,668
3594,2021,20,12809,4,0.30000000000000004,4412,20.863초,772,11,298,1.45,2112
3595,2021,20,12810,4,2.500000000000001,2588,6.355초,207,0,2981,2.566666666666667,421
3596,2021,20,12811,4,0.42500000000000004,4222,1분 33.716초,3165,0,2981,1.275,2665
3597,2021,20,12812,4,15.363636363636363,424,2분 17.747초,3506,2,733,0.45454545454545453,5829
3598,2021,20,12813,4,24.636363636363637,180,34.639초,1309,1,1267,1.0,3806
3599,2021,20,12814,4,16.545454545454547,386,36.987초,1394,1,1267,1.0,3806
3600,2021,20,12815,4,7.700000000000001,1197,3분 12.691초,3657,0,2981,0.8,4623
3601,2021,20,12816,4,19.8,282,33.431초,1268,2,733,1.2,2901
3602,2021,20,12817,4,19.90909090909091,278,34.089초,1294,3,313,1.4545454545454546,2105
3603,2021,20,12818,4,13.000000000000002,553,34.630초,1308,1,1267,1.0909090909090908,3434
3604,2021,20,12819,4,22.272727272727273,224,36.752초,1382,1,1267,1.2727272727272727,2686
3605,2021,20,12820,4,16.363636363636363,389,30.000초,1166,3,313,1.2727272727272727,2686
3606,2021,20,12821,4,33.9,68,11.332초,410,9,48,2.0,930
3607,2021,20,12822,4,27.25,141,29.493초,1132,0,2981,1.25,2736
3608,2021,20,12823,4,0.3333333333333333,4377,1시간 39분 35.252초,4345,0,2981,1.5416666666666667,1845
3609,2021,20,12826,4,0.2142857142857143,4622,6일 6시간 35분 46.655초,5732,1,2840,0.5571428571428572,5545
3610,2021,20,12827,4,0.03333333333333333,5744,48.673초,1877,0,2981,1.2833333333333334,2650
3611,2021,20,12828,4,0.05263157894736842,5473,12.101초,449,0,2981,1.6491228070175439,1599
3612,2021,20,12831,4,0.016666666666666666,6105,1분 4.280초,2440,0,2981,1.0833333333333333,3454
3613,2021,20,12832,4,0.48333333333333334,4162,37.227초,1412,11,678,1.0833333333333333,3454
3614,2021,20,12833,4,0.06666666666666667,5354,3시간 24분 42.151초,4392,0,2981,0.9,4226
3615,2021,20,12836,4,0.6451612903225806,3967,23.835초,894,0,2981,2.2903225806451615,610
3616,2021,20,12837,4,0.25373134328358204,4521,25.386초,959,13,641,2.1940298507462686,698
3617,2021,20,12838,4,1.3529411764705883,3310,2일   1.651초,5055,1,2658,2.196078431372549,691
3618,2021,20,12839,4,0.22807017543859648,4588,37.044초,1402,12,595,2.0526315789473686,875
3619,2021,20,12840,4,0.8510638297872339,3731,21.775초,808,0,2981,2.1914893617021276,701
3620,2021,20,12841,4,0.6142857142857142,4006,47.624초,1831,5,1503,1.3714285714285714,2360
3621,2021,20,12842,4,0.4,4250,4분 13.990초,3735,0,2981,1.0,3806
3622,2021,20,12843,4,1.4130434782608696,3269,1분 9.477초,2619,2,1952,1.2826086956521738,2655
3623,2021,20,12844,4,0.8,3773,49.717초,1915,2,2054,1.36,2387
3624,2021,20,12845,4,0.34545454545454546,4361,2일 5시간  38.899초,5150,0,2981,1.0363636363636364,3699
3625,2021,20,12846,4,0.1282051282051282,4959,1분 0.595초,2309,1,2887,1.435897435897436,2160
3626,2021,20,12847,4,0.22857142857142856,4584,4분 7.218초,3726,0,2981,0.9,4226
3627,2021,20,12848,4,0.15000000000000002,4825,58.160초,2227,2,2372,1.375,2317
3628,2021,20,12849,4,0.9875,3618,37분 36.735초,4248,2,2372,1.075,3502
3629,2021,20,12857,4,0.18181818181818182,4729,46.873초,1802,6,1068,0.9636363636363636,4013
3630,2021,20,12858,4,11.8125,639,1일 5시간  10.514초,4869,1,1546,1.625,1633
3631,2021,20,12859,4,8.75,1018,1일 5시간  17.378초,4875,2,929,2.0,930
3632,2021,20,12860,4,8.75,1018,1일 5시간  28.368초,4897,0,2981,1.25,2736
3633,2021,20,12861,4,5.375,1639,1일 5시간  7.638초,4864,0,2981,1.375,2317
3634,2021,20,12862,4,4.0625,1987,1일 5시간  29.080초,4898,0,2981,1.1875,3016
3635,2021,20,12863,4,5.375,1639,1일 5시간  10.006초,4868,2,929,1.3125,2554
3636,2021,20,12864,4,6.625,1395,1일 5시간  8.710초,4865,0,2981,1.5625,1769
3637,2021,20,12865,4,7.1875,1282,1일 5시간  7.129초,4859,1,1546,1.25,2736
3638,2021,20,12866,4,6.875,1344,1일 5시간  26.159초,4896,0,2981,1.375,2317
3639,2021,20,12867,4,14.4375,470,1일 5시간  2.211초,4855,4,313,1.5,1958
3640,2021,20,12868,4,13.5,522,1분 1.049초,2328,1,1546,1.125,3290
3641,2021,20,12869,4,9.0625,975,1일 5시간  1.652초,4850,2,929,1.3125,2554
3642,2021,20,12876,4,0.3333333333333333,4377,정정이후,5753,0,2981,0.6666666666666666,5147
3643,2021,20,12890,4,0.5454545454545454,4085,5.195초,160,21,29,2.9545454545454546,293
3644,2021,20,12893,4,0.6538461538461539,3952,2분 49.798초,3603,0,2981,1.1346153846153846,3237
3645,2021,20,12894,4,0.8,3773,3일  8분 50.709초,5387,2,1712,1.125,3290
3646,2021,20,12895,4,0.025,5888,38.637초,1468,5,929,1.625,1633
3647,2021,20,12906,4,1.1600000000000001,3478,2분 29.393초,3550,1,2090,0.8,4623
3648,2021,20,12907,4,0.04,5671,11.499초,421,19,72,1.6,1670
3649,2021,20,12908,4,0.2,4632,1분 14.439초,2754,2,1458,1.2,2901
3650,2021,20,12909,4,0.8333333333333333,3752,56.064초,2164,0,2981,1.1666666666666667,3081
3651,2021,20,12910,4,0.35000000000000003,4329,44분 16.896초,4282,0,2981,0.675,5129
3652,2021,20,12911,4,0.6190476190476191,4002,20.475초,756,16,217,1.4523809523809523,2110
3653,2021,20,12912,4,0.13333333333333333,4914,20.320초,749,7,531,1.5666666666666667,1756
3654,2021,20,12915,4,39.25,34,6.001초,198,8,3,3.125,266
3655,2021,20,12916,4,39.125,36,21.031초,779,4,141,2.0,930
3656,2021,20,12917,4,44.5,16,5.894초,193,8,3,3.5,184
3657,2021,20,12918,4,23.75,190,15.435초,568,4,141,2.25,633
3658,2021,20,12919,4,27.0,147,29.006초,1109,1,929,2.375,529
3659,2021,20,12920,4,47.75,5,7.039초,239,8,3,3.625,174
3660,2021,20,12921,4,39.625,33,11.686초,436,6,48,2.75,339
3661,2021,20,12922,4,41.0,27,2.172초,43,8,3,3.5,184
3662,2021,20,12923,4,42.5,22,21.686초,802,4,141,1.875,1126
3663,2021,20,12924,4,32.25,87,24.130초,918,3,202,2.125,756
3664,2021,20,12925,4,18.875,310,1분 10.113초,2631,2,313,2.125,756
3665,2021,20,12926,4,0.2,4632,53.066초,2045,1,2317,1.5714285714285714,1748
3666,2021,20,12928,4,0.022222222222222223,6010,1분 2.988초,2402,0,2981,1.1333333333333333,3240
3667,2021,20,12929,4,0.11428571428571428,5030,27.425초,1046,1,2317,1.9714285714285715,988
3668,2021,20,12937,4,0.03333333333333333,5744,23.848초,898,4,929,1.8333333333333333,1195
3669,2021,20,12938,4,9.74,882,51.833초,2001,8,809,1.22,2875
3670,2021,20,12939,4,0.27999999999999997,4473,57.598초,2205,4,1378,0.94,4101
3671,2021,20,12942,4,11.545454545454545,681,54.168초,2098,0,2981,0.7272727272727273,4918
3672,2021,20,12950,4,26.5,152,30.201초,1177,1,929,1.25,2736
3673,2021,20,12951,4,22.11111111111111,229,38.401초,1450,1,1267,1.1111111111111112,3359
3674,2021,20,12955,4,6.720000000000001,1378,정정이후,5753,1,2090,0.84,4511
3675,2021,20,12957,4,0.5208333333333334,4119,42.245초,1621,6,929,2.0,930
3676,2021,20,12958,4,0.15873015873015872,4814,10.221초,359,0,2981,1.7142857142857142,1421
3677,2021,20,12959,4,0.03508771929824561,5736,35.783초,1345,9,815,1.9649122807017543,1007
3678,2021,20,12960,4,0.40625,4240,6일 5시간  2.965초,5675,1,2806,1.53125,1896
3679,2021,20,12962,4,0.5223880597014925,4117,3분 36.793초,3701,0,2981,0.7014925373134329,5025
3680,2021,20,12963,4,0.14666666666666667,4886,1분 1.927초,2361,0,2981,1.3733333333333333,2357
3681,2021,20,12977,4,0.1,5066,45.101초,1730,0,2981,2.9,307
3682,2021,20,12982,4,0.33999999999999997,4365,2분 59.526초,3625,1,2658,1.0,3806
3683,2021,20,12983,4,0.7000000000000001,3888,19.274초,709,14,309,1.7,1432
3684,2021,20,12984,4,0.48,4166,31.281초,1206,1,2658,1.5,1958
3685,2021,20,12985,4,0.7999999999999999,3787,3시간 31분 2.159초,4398,0,2981,0.86,4405
3686,2021,20,12986,4,0.19444444444444442,4711,11.979초,444,24,77,1.75,1310
3687,2021,20,12987,4,0.30000000000000004,4412,30.710초,1184,8,595,1.35,2424
3688,2021,20,12988,4,0.23333333333333334,4569,26.170초,990,12,595,1.6833333333333333,1477
3689,2021,20,12989,4,0.15000000000000002,4825,41.864초,1600,7,705,1.375,2317
3690,2021,20,12990,4,0.8250000000000001,3759,1분 25.855초,3010,3,1390,1.325,2520
3691,2021,20,12991,4,0.02857142857142857,5836,21.397초,789,0,2981,1.6142857142857143,1662
3692,2021,20,12992,4,28.744186046511626,125,9.607초,333,1,2558,1.6511627906976745,1586
3693,2021,20,12993,4,15.600000000000001,412,7.402초,249,13,83,1.7,1432
3694,2021,20,12994,4,28.5,129,11.119초,401,11,71,2.375,529
3695,2021,20,12995,4,12.0,621,13.861초,522,9,124,1.2666666666666666,2703
3696,2021,20,12996,4,21.333333333333332,245,46.038초,1780,0,2981,1.0,3806
3697,2021,20,12997,4,9.4,933,46.319초,1785,0,2981,1.1,3379
3698,2021,20,12998,4,13.600000000000001,517,41.974초,1613,0,2981,1.0,3806
3699,2021,20,12999,4,19.600000000000005,287,36.713초,1381,0,2981,0.9,4226
3700,2021,20,13008,4,14.9,446,59.569초,2273,0,2981,0.8,4623
3701,2021,20,13009,4,4.6,1833,16분 47.533초,4101,0,2981,0.5333333333333333,5609
3702,2021,20,13018,4,0.1111111111111111,5041,51.457초,1978,1,1712,1.2777777777777777,2663
3703,2021,20,13019,4,0.05555555555555555,5458,42.600초,1638,1,1712,1.1111111111111112,3359
3704,2021,20,13024,4,0.30000000000000004,4412,정정이후,5753,0,2981,0.1,6199
3705,2021,20,13026,4,5.65,1580,4분 0.471초,3724,0,2981,0.6,5367
3706,2021,20,13027,4,6.35,1447,2분 54.747초,3621,0,2981,0.65,5218
3707,2021,20,13029,4,0.40540540540540543,4241,2분 2.423초,3425,0,2981,1.054054054054054,3620
3708,2021,20,13038,4,0.07500000000000001,5293,9분 32.086초,3970,0,2981,0.85,4441
3709,2021,20,13044,4,0.45999999999999996,4190,59.728초,2274,0,2981,1.68,1479
3710,2021,20,13045,4,0.7000000000000001,3888,16.554초,604,0,2981,2.0,930
3711,2021,20,13047,4,1.4200000000000002,3265,3일   5.755초,5372,0,2981,1.5,1958
3712,2021,20,13048,4,1.55,3167,40.685초,1557,1,2740,1.5,1958
3713,2021,20,13049,4,0.3,4440,40.388초,1541,0,2981,1.6666666666666667,1523
3714,2021,20,13056,4,1.5166666666666668,3197,1일 5시간  46.585초,4914,0,2981,0.9333333333333333,4108
3715,2021,20,13057,4,0.9333333333333333,3655,1일 5시간  35.768초,4901,0,2981,0.8,4623
3716,2021,20,13058,4,3.16,2304,1분 48.390초,3334,0,2981,1.86,1160
3717,2021,20,13059,4,2.64,2527,1일   10.124초,4717,0,2981,1.3,2570
3718,2021,20,13060,4,0.6333333333333334,3975,47.684초,1835,2,2159,1.15,3154
3719,2021,20,13061,4,0.37500000000000006,4292,2일 5시간 4분 51.349초,5207,0,2981,0.675,5129
3720,2021,20,13064,4,2.233333333333334,2744,11분 44.534초,4012,0,2981,1.0666666666666667,3527
3721,2021,20,13155,4,0.7000000000000001,3888,55.895초,2154,3,1390,1.125,3290
3722,2021,20,13156,4,0.025,5888,6일 5시간  30.292초,5693,0,2981,0.575,5470
3723,2021,20,13157,4,0.7000000000000001,3888,53.181초,2050,1,1712,1.25,2736
3724,2021,20,13158,4,0.33333333333333337,4368,57.512초,2201,0,2981,1.5333333333333334,1863
3725,2021,20,13159,4,0.25,4523,1분 4.024초,2428,1,2740,1.0166666666666666,3792
3726,2021,20,13160,4,0.6000000000000001,4012,13.722초,512,31,109,2.02,919
3727,2021,20,13161,4,0.8500000000000001,3732,26.547초,1010,10,733,1.6,1670
3728,2021,20,13162,4,0.15000000000000002,4825,정정이후,5753,0,2981,0.65,5218
3729,2021,20,13163,4,0.8,3773,2분 15.888초,4142,0,2981,1.1666666666666667,3081
3730,2021,20,13164,4,0.5333333333333334,4091,1분 37.050초,3210,0,2981,0.6666666666666666,5147
3731,2021,20,13165,4,1.1,3524,정정이후,5753,0,2981,0.46,5806
3732,2021,20,13167,4,0.88,3697,3일 5시간 1분 4.613초,5464,0,2981,0.74,4866
3733,2021,20,13168,4,0.1,5066,2일   18.183초,5079,0,2981,0.6,5367
3734,2021,20,13169,4,1.9500000000000002,2908,1분 3.015초,2405,0,2981,1.5,1958
3735,2021,20,13170,4,11.266666666666666,704,19.771초,726,6,202,1.9333333333333333,1051
3736,2021,20,13171,4,8.200000000000001,1122,34.792초,1314,0,2981,1.0,3806
3737,2021,20,13172,4,6.533333333333334,1416,39.518초,1509,3,645,1.2666666666666666,2703
3738,2021,20,13173,4,0.04,5671,38.609초,1463,0,2981,1.24,2804
3739,2021,20,13174,4,0.03333333333333333,5744,1분 28.782초,3076,0,2981,1.0666666666666667,3527
3740,2021,20,13175,4,0.03529411764705882,5735,22.299초,833,23,312,1.5529411764705883,1795
3741,2021,20,13176,4,1.28,3376,13분 35.792초,4052,1,2867,1.2,2901
3742,2021,20,13177,4,2.2800000000000002,2715,7분 12.875초,3889,0,2981,1.1733333333333333,3067
3743,2021,20,13178,4,0.9466666666666668,3650,정정이후,5753,0,2981,0.48,5761
3744,2021,20,13179,4,1.0266666666666668,3587,57.049초,2191,1,2867,1.3066666666666666,2563
3745,2021,20,13180,4,0.68,3927,29.169초,1121,0,2981,1.44,2141
3746,2021,20,13181,4,0.8533333333333334,3730,3일 5시간  17.287초,5426,0,2981,0.8533333333333334,4434
3747,2021,20,13182,4,0.6533333333333333,3953,정정이후,5753,0,2981,0.48,5761
3748,2021,20,13183,4,0.6933333333333334,3915,46.770초,1798,1,2867,1.5066666666666666,1952
3749,2021,20,13184,4,0.35000000000000003,4329,4시간 49분 19.281초,4417,3,2081,1.1375,3234
3750,2021,20,13185,4,1.15,3489,23.634초,889,0,2981,1.75,1310
3751,2021,20,13186,4,1.1428571428571428,3491,1일 5시간 12분 3.930초,4946,0,2981,0.6571428571428571,5200
3752,2021,20,13205,4,0.016666666666666666,6105,14.894초,545,2,2159,2.433333333333333,495
3753,2021,20,13206,4,0.2,4632,22.620초,840,1,2740,1.85,1162
3754,2021,20,13207,4,0.1,5066,23.177초,875,1,2740,1.6666666666666667,1523
3755,2021,20,13208,4,0.30000000000000004,4412,23분 59.981초,4187,0,2981,0.95,4042
3756,2021,20,13210,4,0.05,5479,1분 30.019초,3102,0,2981,1.15,3154
3757,2021,20,13211,4,0.06666666666666667,5354,14분 20.370초,4065,4,1519,1.0833333333333333,3454
3758,2021,20,13215,4,0.05,5479,38.531초,1460,5,1267,1.25,2736
3759,2021,20,13216,4,0.03333333333333333,5744,3일 5시간 8분 2.633초,5483,0,2981,0.48333333333333334,5758
3760,2021,20,13217,4,0.4,4250,6분 39.817초,3867,0,2981,1.0833333333333333,3454
3761,2021,20,13218,4,0.1,5066,49.996초,1928,2,2159,1.25,2736
3762,2021,20,13219,4,1.4833333333333336,3226,4시간 28분 0.255초,4408,1,2740,0.9,4226
3763,2021,20,13220,4,0.6142857142857142,4006,58.220초,2232,1,2840,1.3428571428571427,2454
3764,2021,20,13221,4,0.1,5066,3일 5시간 2분 51.699초,5473,1,2740,0.9333333333333333,4108
3765,2021,20,13222,4,0.02857142857142857,5836,26.275초,999,18,313,1.7714285714285714,1276
3766,2021,20,13223,4,0.014285714285714285,6163,3일 5시간 41분 43.701초,5505,0,2981,0.5142857142857142,5671
3767,2021,20,13224,4,0.014285714285714285,6163,46.249초,1782,7,1203,1.4428571428571428,2138
3768,2021,20,13225,4,0.014285714285714285,6163,11.057초,396,50,70,1.7,1432
3769,2021,20,13226,4,0.48333333333333334,4162,3일 1시간 31분 40.522초,5529,0,2981,0.7,5028
3770,2021,20,13227,4,0.02857142857142857,5836,15.435초,569,35,156,1.5857142857142856,1711
3771,2021,20,13229,4,0.1,5066,45.165초,1732,3,1952,1.4714285714285715,2073
3772,2021,20,13230,4,0.04285714285714286,5655,정정이후,5753,0,2981,0.5142857142857142,5671
3773,2021,20,13231,4,0.5142857142857142,4128,1일 5시간 5분 31.625초,4940,0,2981,0.8285714285714286,4559
