,수업년도,수업학기,수업번호,학년,신청순서비,신청순서비_순위,도달시간,도달시간_순위,기준시간내신청,기준시간내신청_순위,희망비,희망비_순위
2421,2022,10,10012,4,6.6923076923076925,1443,2분 2.846초,3709,0,3176,0.9076923076923077,4369
2422,2022,10,10013,4,2.0333333333333337,2944,정정이후,5726,0,3176,0.5,5679
2423,2022,10,10015,4,6.25,1536,1분 20.393초,3100,2,2163,0.6333333333333333,5315
2424,2022,10,10016,4,2.1399999999999997,2879,정정이후,5726,0,3176,0.27,6009
2425,2022,10,10017,4,0.7833333333333334,3912,정정이후,5726,0,3176,0.38333333333333336,5889
2426,2022,10,10018,4,7.483333333333333,1307,13분 21.422초,4346,1,2934,0.6166666666666667,5379
2427,2022,10,10021,4,7.1692307692307695,1358,5시간 22분 58.798초,4689,0,3176,0.47692307692307695,5748
2428,2022,10,10022,4,10.633333333333331,828,58.799초,2478,0,3176,0.9666666666666667,4127
2429,2022,10,10023,4,29.35,136,28.336초,1056,6,283,1.5,1963
2430,2022,10,10024,4,8.516666666666667,1126,1분 39.786초,3484,0,3176,0.7666666666666667,4935
2431,2022,10,10025,4,8.363636363636365,1155,1분 21.930초,3164,0,3176,0.9090909090909091,4358
2432,2022,10,10027,4,2.66,2618,정정이후,5726,0,3176,0.34,5947
2433,2022,10,10028,4,22.650000000000002,251,27.759초,1027,2,1020,1.25,2844
2434,2022,10,10037,4,7.852941176470588,1221,5일 5시간  14.431초,5348,0,3176,0.5588235294117647,5541
2435,2022,10,10039,4,15.5859375,437,36.561초,1427,19,802,1.21875,3039
2436,2022,10,10043,4,6.966666666666667,1397,2분 33.047초,3845,3,1156,0.7666666666666667,4935
2437,2022,10,10044,4,20.46153846153846,297,32.854초,1240,5,659,1.3461538461538463,2504
2438,2022,10,10047,4,25.416666666666668,199,31.405초,1186,2,686,1.5,1963
2439,2022,10,10048,4,31.75,103,24.139초,888,2,686,1.9166666666666667,1066
2440,2022,10,10049,4,26.666666666666668,180,21.619초,783,2,686,1.5,1963
2441,2022,10,10050,4,28.266666666666666,151,11.917초,408,9,137,1.3333333333333333,2521
2442,2022,10,10051,4,24.8,211,28.307초,1054,0,3176,1.4666666666666666,2071
2443,2022,10,10052,4,15.466666666666667,443,34.627초,1327,2,862,1.4666666666666666,2071
2444,2022,10,10056,4,41.33333333333333,28,12.419초,425,12,10,2.0833333333333335,859
2445,2022,10,10057,4,32.5,96,8.429초,285,11,27,1.75,1344
2446,2022,10,10059,4,17.180000000000003,385,32.377초,1227,9,681,1.32,2582
2447,2022,10,10067,4,34.43333333333334,77,12.005초,416,16,159,1.6,1642
2448,2022,10,10068,4,46.875,12,3.430초,79,15,22,2.4375,565
2449,2022,10,10069,4,50.0,7,3.521초,83,15,22,2.533333333333333,519
2450,2022,10,10071,4,10.025,920,1분 27.775초,3272,1,2424,0.975,4093
2451,2022,10,10072,4,28.066666666666663,154,22.024초,799,8,345,1.5666666666666667,1779
2452,2022,10,10075,4,1.625,3197,3분 7.922초,3930,0,3176,0.6,5402
2453,2022,10,10076,4,22.5,254,26.870초,999,13,556,1.3333333333333333,2521
2454,2022,10,10079,4,8.225,1182,55.218초,2338,1,2424,1.25,2844
2455,2022,10,10083,4,8.3,1169,1분 1.013초,2564,1,1199,1.2,3070
2456,2022,10,10084,4,4.666666666666666,1910,1분 5.277초,2724,0,3176,1.1111111111111112,3488
2457,2022,10,10086,4,8.545454545454547,1121,1분 52.710초,3623,0,3176,0.9090909090909091,4358
2458,2022,10,10087,4,10.066666666666665,909,39.661초,1549,2,862,1.6666666666666667,1498
2459,2022,10,10099,4,12.833333333333336,592,51.754초,2176,0,3176,1.0277777777777777,3846
2460,2022,10,10100,4,0.5789473684210527,4163,정정이후,5726,0,3176,0.47368421052631576,5765
2461,2022,10,10103,4,24.0,221,44.195초,1742,3,1156,1.0689655172413792,3663
2462,2022,10,10104,4,2.1333333333333333,2881,19분 19.189초,4415,0,3176,0.36666666666666664,5918
2463,2022,10,10106,4,2.35,2764,9분 26.798초,4275,0,3176,0.4,5845
2464,2022,10,10109,4,20.38888888888889,300,1분 3.916초,2675,0,3176,1.2222222222222223,3014
2465,2022,10,10110,4,8.4,1144,1분 13.558초,2932,0,3176,0.9,4380
2466,2022,10,10112,4,5.000000000000001,1822,1분 4.130초,2681,0,3176,1.8,1258
2467,2022,10,10113,4,6.2857142857142865,1528,1분 22.407초,3172,0,3176,1.1428571428571428,3330
2468,2022,10,10114,4,27.083333333333332,173,44.855초,1776,1,1199,1.25,2844
2469,2022,10,10115,4,12.533333333333333,627,1분 8.840초,2826,1,1433,1.0,3927
2470,2022,10,10117,4,2.125,2887,정정이후,5726,0,3176,0.325,5967
2471,2022,10,10119,4,1.0999999999999999,3606,정정이후,5726,0,3176,0.325,5967
2472,2022,10,10120,4,2.7500000000000004,2585,정정이후,5726,0,3176,0.425,5827
2473,2022,10,10121,4,3.35,2342,정정이후,5726,0,3176,0.325,5967
2474,2022,10,10123,4,10.714285714285715,813,1분 1.009초,2563,0,3176,1.0857142857142856,3593
2475,2022,10,10124,4,8.159999999999998,1188,56.210초,2380,0,3176,1.04,3776
2476,2022,10,10125,4,13.371428571428572,550,50.370초,2102,1,2369,1.0285714285714285,3835
2477,2022,10,10126,4,40.2,36,14.672초,518,6,159,2.5,532
2478,2022,10,10127,4,20.0,310,38.329초,1503,3,1321,1.4102564102564104,2261
2479,2022,10,10128,4,41.2,30,9.752초,322,7,128,1.4,2272
2480,2022,10,10130,4,4.2,2056,4시간 33분 6.448초,4675,0,3176,0.775,4881
2481,2022,10,10131,4,5.720000000000001,1646,정정이후,5726,1,2809,0.58,5478
2482,2022,10,10133,4,10.450000000000001,855,1분 51.012초,3600,0,3176,0.95,4184
2483,2022,10,10135,4,11.25,745,1분 37.388초,3452,2,1630,0.675,5212
2484,2022,10,10140,4,2.1333333333333333,2881,정정이후,5726,0,3176,1.1333333333333333,3349
2485,2022,10,10142,4,10.377777777777778,871,1분 3.825초,2666,0,3176,0.8,4756
2486,2022,10,10143,4,18.849999999999998,341,34.379초,1305,7,673,1.05,3727
2487,2022,10,10144,4,19.375,327,31.318초,1183,4,1020,1.6,1642
2488,2022,10,10146,4,5.625000000000001,1671,3분 57.856초,4016,2,1630,0.55,5559
2489,2022,10,10149,4,8.966666666666667,1064,1분 2.687초,2604,2,1433,0.8666666666666667,4550
2490,2022,10,10152,4,4.309090909090909,2011,5일 5시간 1분 24.460초,5391,1,2897,0.38181818181818183,5897
2491,2022,10,10158,4,6.7,1438,1분 17.752초,3028,1,2424,0.8,4756
2492,2022,10,10167,4,3.0222222222222226,2472,1시간 53분 58.893초,4745,0,3176,0.5111111111111111,5668
2493,2022,10,10170,4,9.500000000000002,995,1분 39.629초,3479,0,3176,0.525,5622
2494,2022,10,10176,4,33.48333333333334,84,20.050초,723,20,253,1.75,1344
2495,2022,10,10179,4,81.5,2,5.904초,172,26,4,2.7,435
2496,2022,10,10180,4,29.150000000000002,138,15.632초,552,9,188,2.2,710
2497,2022,10,10182,4,17.120000000000005,387,33.410초,1257,4,809,1.24,2905
2498,2022,10,10188,4,17.98,361,19.040초,679,21,211,1.38,2376
2499,2022,10,10190,4,6.966666666666667,1397,1분 1.628초,2585,5,1199,0.85,4615
2500,2022,10,10194,4,6.9,1411,1분 26.347초,3248,3,1582,0.7,5137
2501,2022,10,10196,4,5.575,1684,1분 37.851초,3454,10,1630,0.785,4852
2502,2022,10,10198,4,5.000000000000001,1822,1분 41.856초,3513,3,1321,0.65,5262
2503,2022,10,10200,4,6.533333333333334,1471,1분 8.651초,2820,3,1156,1.0333333333333334,3806
2504,2022,10,10202,4,25.0,206,12.584초,434,6,67,3.375,256
2505,2022,10,10203,4,33.75,81,19.088초,680,3,217,2.875,367
2506,2022,10,10208,4,5.333333333333333,1743,정정이후,5726,0,3176,0.5,5679
2507,2022,10,10209,4,3.8095238095238093,2169,2일 22시간 15분 11.675초,5064,0,3176,0.9047619047619048,4376
2508,2022,10,10211,4,5.23,1765,정정이후,5726,0,3176,0.435,5811
2509,2022,10,10212,4,6.266666666666667,1532,9분 58.864초,4284,1,2225,0.7,5137
2510,2022,10,10213,4,6.971428571428571,1396,정정이후,5726,3,1199,0.37142857142857144,5909
2511,2022,10,10214,4,3.0,2482,정정이후,5726,0,3176,0.32,5977
2512,2022,10,10216,4,13.478260869565215,545,1분 24.068초,3200,1,1928,0.6086956521739131,5393
2513,2022,10,10217,4,3.3809523809523805,2325,18분 39.760초,4407,0,3176,0.42857142857142855,5820
2514,2022,10,10218,4,8.878787878787879,1077,1분 52.461초,3620,1,2369,0.5757575757575758,5486
2515,2022,10,10221,4,4.680000000000001,1906,6일 12시간 51분 24.302초,5461,0,3176,0.48,5743
2516,2022,10,10222,4,11.333333333333332,735,3일   13.058초,5072,6,283,1.5,1963
2517,2022,10,10223,4,10.550000000000002,836,1분 1.712초,2587,1,1630,0.9,4380
2518,2022,10,10224,4,27.11764705882353,171,29.429초,1099,3,741,1.1176470588235294,3450
2519,2022,10,10227,4,25.545454545454543,198,33.666초,1276,1,1199,1.2727272727272727,2796
2520,2022,10,10229,4,2.3,2794,정정이후,5726,0,3176,0.45,5777
2521,2022,10,10230,4,2.5500000000000003,2669,정정이후,5726,0,3176,0.325,5967
2522,2022,10,10231,4,2.8,2569,5일   2.173초,5275,0,3176,0.6,5402
2523,2022,10,10233,4,4.8,1866,정정이후,5726,0,3176,0.65,5262
2524,2022,10,10236,4,4.057142857142857,2092,정정이후,5726,0,3176,0.37142857142857144,5909
2525,2022,10,10237,4,7.25,1342,1분 46.467초,3551,0,3176,0.7,5137
2526,2022,10,10240,4,3.35,2342,5일 1시간 34분 20.613초,5442,0,3176,0.3,5986
2527,2022,10,10244,4,1.725,3123,5일 9시간 46분 45.731초,5440,0,3176,0.25,6017
2528,2022,10,10245,4,3.8000000000000003,2171,3시간 25분 11.769초,4660,0,3176,0.475,5749
2529,2022,10,10247,4,5.249999999999999,1762,37분 54.637초,4523,0,3176,0.525,5622
2530,2022,10,10248,4,2.5749999999999997,2663,12시간 24분 20.717초,4751,0,3176,0.225,6035
2531,2022,10,10249,4,3.5000000000000004,2272,정정이후,5726,0,3176,0.275,6006
2532,2022,10,10250,4,5.866666666666667,1626,정정이후,5726,0,3176,0.43333333333333335,5812
2533,2022,10,10251,4,4.2,2056,5일 6시간 36분 56.578초,5438,0,3176,0.25,6017
2534,2022,10,10252,4,5.8,1633,5일 6시간 36분 50.809초,5436,0,3176,0.6,5402
2535,2022,10,10253,4,2.6,2644,5일 5시간 44분 17.021초,5426,0,3176,0.6,5402
2536,2022,10,10254,4,1.6500000000000001,3182,6일 4시간 56분 19.700초,5456,0,3176,0.5,5679
2537,2022,10,10255,4,0.30000000000000004,4526,정정이후,5726,0,3176,0.3,5986
2538,2022,10,10256,4,1.45,3321,정정이후,5726,0,3176,0.35,5933
2539,2022,10,10258,4,0.4,4381,5일 9시간 5분 40.240초,5441,0,3176,0.4,5845
2540,2022,10,10259,4,2.685714285714286,2609,8시간 51분 25.362초,4726,0,3176,0.3142857142857143,5978
2541,2022,10,10260,4,1.2000000000000002,3505,3일  46분 49.507초,5179,0,3176,0.2,6046
2542,2022,10,10262,4,4.8,1866,1분 40.037초,3491,0,3176,0.4,5845
2543,2022,10,10263,4,1.8000000000000003,3082,25분 22.126초,4469,0,3176,0.6,5402
2544,2022,10,10264,4,2.5999999999999996,2654,2분 12.727초,3770,0,3176,0.25,6017
2545,2022,10,10268,4,11.911111111111113,682,1분 57.449초,3670,0,3176,0.5777777777777777,5480
2546,2022,10,10269,4,16.999999999999996,391,36.056초,1388,0,3176,1.2666666666666666,2805
2547,2022,10,10270,4,6.488888888888889,1478,2분 12.613초,3768,0,3176,0.5777777777777777,5480
2548,2022,10,10271,4,4.733333333333334,1889,2분 9.713초,3757,0,3176,0.5777777777777777,5480
2549,2022,10,10272,4,2.7,2601,1분 37.481초,3453,0,3176,0.75,4967
2550,2022,10,10275,4,9.12,1042,2분 19.846초,3802,0,3176,0.36,5924
2551,2022,10,10276,4,5.657142857142857,1663,1분 52.554초,3621,0,3176,0.37142857142857144,5909
2552,2022,10,10277,4,3.3200000000000003,2358,2분 23.624초,3808,0,3176,0.36,5924
2553,2022,10,10278,4,2.08,2911,1분 58.355초,3678,0,3176,0.34,5947
2554,2022,10,10281,4,1.342857142857143,3409,3분 6.317초,3925,0,3176,0.2857142857142857,5998
2555,2022,10,10286,4,7.325,1336,1분 39.550초,3478,0,3176,0.875,4496
2556,2022,10,10287,4,4.1,2085,38분 55.776초,4529,0,3176,0.6,5402
2557,2022,10,10288,4,3.0000000000000004,2478,1분 35.008초,3426,0,3176,0.95,4184
2558,2022,10,10294,4,6.6000000000000005,1458,정정이후,5726,0,3176,0.7,5137
2559,2022,10,10298,4,1.9333333333333333,3013,정정이후,5726,0,3176,0.26666666666666666,6010
2560,2022,10,10301,4,2.4333333333333336,2723,1분 53.887초,3634,1,2225,0.6333333333333333,5315
2561,2022,10,10302,4,1.4500000000000002,3317,2일 23시간 21분 40.530초,5066,1,2424,0.75,4967
2562,2022,10,10303,4,2.6250000000000004,2631,정정이후,5726,0,3176,0.475,5749
2563,2022,10,10304,4,9.028571428571428,1058,1분 24.945초,3221,0,3176,1.2285714285714286,2960
2564,2022,10,10307,4,7.875,1214,3일  1분 3.702초,5159,1,862,0.75,4967
2565,2022,10,10309,4,2.0000000000000004,2957,정정이후,5726,0,3176,0.5,5679
2566,2022,10,10311,4,4.566666666666666,1940,4분 51.849초,4538,1,2225,0.8333333333333334,4668
2567,2022,10,10312,4,1.1428571428571426,3561,정정이후,5726,0,3176,0.4,5845
2568,2022,10,10314,4,0.06666666666666667,5309,3일 12시간 18분 35.672초,5194,0,3176,0.2,6046
2569,2022,10,10316,4,3.833333333333334,2161,5일 5시간  36.401초,5371,0,3176,0.85,4615
2570,2022,10,10317,4,9.1,1043,5일 5시간  12.815초,5344,0,3176,0.9666666666666667,4127
2571,2022,10,10320,4,0.2,4727,1분 17.936초,3033,0,3176,0.2,6046
2572,2022,10,10322,4,2.4999999999999996,2690,5일 5시간 51분 46.613초,5430,0,3176,0.25,6017
2573,2022,10,10323,4,6.35,1512,44.293초,1747,3,741,1.3,2637
2574,2022,10,10324,4,13.174999999999999,568,47.647초,1925,3,1321,1.0,3927
2575,2022,10,10325,4,11.100000000000001,761,45.420초,1800,6,741,1.4,2272
2576,2022,10,10326,4,7.853333333333334,1219,27분 2.537초,4478,2,2411,1.0133333333333334,3919
2577,2022,10,10327,4,7.025,1381,1분 4.094초,2679,1,2424,1.375,2393
2578,2022,10,10328,4,13.825000000000001,524,44.019초,1737,7,673,1.45,2106
2579,2022,10,10329,4,13.9,516,54.849초,2313,2,2163,1.0833333333333333,3606
2580,2022,10,10332,4,1.2333333333333334,3484,1분 23.687초,4298,3,1156,0.9,4380
2581,2022,10,10334,4,0.7142857142857143,3989,1분 17.337초,3018,0,3176,0.7714285714285715,4914
2582,2022,10,10335,4,5.3,1753,55.718초,2370,1,3080,0.9875,4059
2583,2022,10,10336,4,19.857142857142858,313,24.669초,910,5,273,2.2142857142857144,708
2584,2022,10,10338,4,14.548387096774192,480,26.417초,976,3,1156,1.8709677419354838,1130
2585,2022,10,10339,4,4.187500000000001,2065,1분 10.521초,2873,0,3176,0.8375,4667
2586,2022,10,10340,4,12.099999999999998,664,45.455초,1803,0,3176,1.0333333333333334,3806
2587,2022,10,10341,4,11.166666666666668,757,53.539초,2278,1,2225,1.0666666666666667,3664
2588,2022,10,10343,4,3.9125,2133,1분 10.472초,2872,0,3176,0.85,4615
2589,2022,10,10344,4,2.166666666666667,2862,2분 13.330초,3772,2,1433,1.0,3927
2590,2022,10,10346,4,16.7,400,20.060초,725,21,236,1.7833333333333334,1288
2591,2022,10,10351,4,13.966666666666667,511,35.032초,1337,10,686,1.1833333333333333,3162
2592,2022,10,10356,4,2.625,2632,1분 35.459초,3434,1,2722,1.3125,2610
2593,2022,10,10361,4,8.876923076923076,1078,53.505초,2272,2,2352,1.0923076923076922,3565
2594,2022,10,10366,4,5.333333333333333,1743,1분 19.029초,3068,3,1433,2.088888888888889,853
2595,2022,10,10371,4,35.8,62,8.438초,286,53,30,2.1666666666666665,744
2596,2022,10,10376,4,15.716666666666669,434,3일   6.567초,5069,29,178,2.1666666666666665,744
2597,2022,10,10386,4,7.953846153846155,1203,39.395초,1540,4,1578,1.2923076923076924,2704
2598,2022,10,10391,4,12.383333333333335,644,34.566초,1323,14,495,1.3333333333333333,2521
2599,2022,10,10396,4,1.3125,3431,2분 36.765초,3860,1,2722,0.7708333333333334,4923
2600,2022,10,10411,4,0.9666666666666668,3712,정정이후,5726,0,3176,0.05,6072
2601,2022,10,10416,4,1.5208333333333333,3271,2분 53.564초,3900,0,3176,0.5625,5530
2602,2022,10,10421,4,2.270833333333333,2809,6일 4시간 46분 47.023초,5454,0,3176,0.20833333333333334,6044
2603,2022,10,10436,4,13.183333333333334,566,52.195초,2202,4,1415,1.0333333333333334,3806
2604,2022,10,10437,4,1.7818181818181817,3094,5일 5시간 2분 59.735초,5397,0,3176,0.8727272727272727,4541
2605,2022,10,10440,4,1.7000000000000002,3135,정정이후,5726,2,2163,0.35,5933
2606,2022,10,10442,4,9.933333333333334,935,3분 38.190초,3984,4,1199,1.4666666666666666,2071
2607,2022,10,10443,4,3.9333333333333336,2125,3시간 43분 58.556초,4667,0,3176,0.7777777777777778,4862
2608,2022,10,10444,4,4.888888888888888,1846,7분 55.728초,4230,0,3176,0.8666666666666667,4550
2609,2022,10,10446,4,3.9166666666666665,2131,43.513초,1706,5,1573,1.0595238095238095,3702
2610,2022,10,10449,4,35.75,64,8.308초,281,69,45,1.8452380952380953,1180
2611,2022,10,10452,4,5.571428571428571,1685,6분 40.549초,4181,1,3105,0.75,4967
2612,2022,10,10455,4,10.261904761904761,884,1분 6.429초,2754,2,2658,1.2380952380952381,2909
2613,2022,10,10464,4,42.93333333333332,23,9.531초,316,9,137,2.0,933
2614,2022,10,10466,4,31.299999999999997,108,29.285초,1091,5,345,1.95,1016
2615,2022,10,10468,4,8.6,1109,1분 11.519초,2904,2,1020,0.75,4967
2616,2022,10,10470,4,3.05,2461,5분 29.568초,4114,0,3176,0.6,5402
2617,2022,10,10472,4,6.266666666666667,1532,3일   37.205초,5092,0,3176,0.5333333333333333,5601
2618,2022,10,10476,4,12.024999999999999,670,1분 34.393초,3409,0,3176,0.75,4967
2619,2022,10,10477,4,15.095238095238097,458,45.057초,1790,3,1403,1.2380952380952381,2909
2620,2022,10,10478,4,9.549999999999999,986,57.380초,2413,2,1020,0.9,4380
2621,2022,10,10479,4,5.55,1692,27분 2.868초,4481,0,3176,0.625,5345
2622,2022,10,10480,4,6.4,1498,58.504초,2460,1,1433,1.0,3927
2623,2022,10,10481,4,19.25,329,1분 13.765초,2941,2,686,1.4166666666666667,2232
2624,2022,10,10483,4,33.666666666666664,82,4.947초,135,2,159,1.0,3927
2625,2022,10,10484,4,5.91111111111111,1619,27분 10.577초,4482,0,3176,0.5111111111111111,5668
2626,2022,10,10485,4,2.777777777777778,2577,정정이후,5726,0,3176,0.35555555555555557,5931
2627,2022,10,10486,4,4.288888888888889,2021,정정이후,5726,0,3176,0.4888888888888889,5727
2628,2022,10,10487,4,2.3777777777777778,2751,정정이후,5726,0,3176,0.35555555555555557,5931
2629,2022,10,10488,4,26.055555555555554,191,27.268초,1012,6,283,1.2777777777777777,2764
2630,2022,10,10490,4,3.3000000000000007,2363,5일 5시간 4분 7.103초,5409,0,3176,0.5,5679
2631,2022,10,10492,4,7.775000000000001,1245,57.500초,2419,0,3176,0.825,4697
2632,2022,10,10493,4,13.033333333333333,578,49.734초,2061,3,1156,1.1666666666666667,3232
2633,2022,10,10494,4,5.425,1724,1분 10.413초,2871,1,2424,0.85,4615
2634,2022,10,10495,4,24.77142857142857,212,33.369초,1256,9,345,1.1142857142857143,3479
2635,2022,10,10497,4,8.92,1072,59.075초,2480,3,987,0.96,4143
2636,2022,10,10500,4,9.700000000000001,961,58.200초,2446,2,1433,1.0333333333333334,3806
2637,2022,10,10501,4,14.416666666666666,488,37.459초,1462,3,862,1.5833333333333333,1730
2638,2022,10,10502,4,17.51282051282051,378,46.669초,1869,3,1321,1.1794871794871795,3187
2639,2022,10,10503,4,19.666666666666664,317,34.408초,1311,3,862,1.25,2844
2640,2022,10,10504,4,5.200000000000001,1773,1분 26.016초,3245,0,3176,0.95,4184
2641,2022,10,10505,4,3.7499999999999996,2193,1분 32.540초,3373,0,3176,0.6,5402
2642,2022,10,10506,4,10.083333333333334,902,40.806초,1600,1,1199,1.4166666666666667,2232
2643,2022,10,10510,4,3.9230769230769234,2129,27.408초,1020,3,631,1.2307692307692308,2951
2644,2022,10,10511,4,17.800000000000004,366,39.461초,1545,3,987,1.0,3927
2645,2022,10,10512,4,23.789473684210524,226,21.061초,755,6,283,1.894736842105263,1107
2646,2022,10,10513,4,7.25,1342,20.257초,739,5,273,3.625,191
2647,2022,10,10515,4,23.7,227,5일 5시간  9.094초,5334,3,345,1.3,2637
2648,2022,10,10517,4,3.0,2482,27분 50.267초,4486,0,3176,1.0,3927
2649,2022,10,10518,4,32.62962962962963,93,23.117초,839,9,271,1.6296296296296295,1588
2650,2022,10,10519,4,13.11764705882353,574,1분 0.515초,2549,0,3176,1.1176470588235294,3450
2651,2022,10,10520,4,7.1923076923076925,1355,1분 1.348초,2573,0,3176,1.2307692307692308,2951
2652,2022,10,10522,4,14.1875,503,1분 12.111초,2912,0,3176,1.0,3927
2653,2022,10,10523,4,21.533333333333335,273,39.064초,1525,3,631,1.1333333333333333,3349
2654,2022,10,10524,4,2.4000000000000004,2738,45.472초,1804,0,3176,2.0,933
2655,2022,10,10525,4,19.1,334,25.507초,935,5,197,1.9,1082
2656,2022,10,10526,4,14.450000000000001,485,55.060초,2322,2,1020,1.6,1642
2657,2022,10,10528,4,10.100000000000001,900,2분 31.605초,3837,0,3176,0.85,4615
2658,2022,10,10530,4,6.8999999999999995,1412,5분 32.168초,4119,0,3176,0.7,5137
2659,2022,10,10532,4,2.1500000000000004,2870,8분 2.205초,4234,0,3176,0.25,6017
2660,2022,10,10533,4,33.0,87,23.250초,842,6,283,1.65,1519
2661,2022,10,10534,4,17.35,383,37.149초,1449,3,741,1.3,2637
2662,2022,10,10535,4,19.200000000000003,331,37.313초,1457,5,345,1.8,1258
2663,2022,10,10536,4,12.933333333333335,585,49.989초,2074,2,1433,1.5,1963
2664,2022,10,10539,4,3.8400000000000003,2160,25분 7.835초,4465,0,3176,0.52,5648
2665,2022,10,10540,4,9.05,1053,1분 34.444초,3410,0,3176,1.2,3070
2666,2022,10,10541,4,19.1,334,48.585초,2003,3,741,1.4,2272
2667,2022,10,10542,4,5.8999999999999995,1623,1분 55.471초,3651,1,1630,0.8,4756
2668,2022,10,10543,4,9.9,938,1분 8.900초,2828,1,2225,0.8,4756
2669,2022,10,10544,4,3.1333333333333337,2424,1분 10.411초,2870,0,3176,0.6,5402
2670,2022,10,10546,4,6.15,1552,정정이후,5726,0,3176,0.35,5933
2671,2022,10,10547,4,4.7666666666666675,1877,6시간 49분 43.722초,4708,0,3176,0.4666666666666667,5770
2672,2022,10,10548,4,8.500000000000002,1127,2분 18.216초,3794,0,3176,0.7,5137
2673,2022,10,10549,4,2.5666666666666664,2665,53분 52.778초,4562,0,3176,0.43333333333333335,5812
2674,2022,10,10550,4,2.5,2680,13분 14.469초,4341,0,3176,0.65,5262
2675,2022,10,10551,4,4.550000000000001,1943,2분 29.314초,3827,0,3176,0.65,5262
2676,2022,10,10552,4,0.6000000000000001,4123,정정이후,5726,0,3176,0.3333333333333333,5961
2677,2022,10,10555,4,5.66,1661,5일 5시간 1분 20.789초,5387,0,3176,0.52,5648
2678,2022,10,10556,4,11.65,701,1분 5.014초,2704,2,1630,1.125,3383
2679,2022,10,10558,4,1.2000000000000002,3505,1시간 13분 14.714초,4590,1,1630,0.35,5933
2680,2022,10,10561,4,7.475000000000001,1309,1분 53.082초,3625,0,3176,0.8,4756
2681,2022,10,10563,4,15.0,464,47.657초,1931,1,2081,1.08,3612
2682,2022,10,10564,4,17.639999999999997,374,35.155초,1342,4,809,1.08,3612
2683,2022,10,10566,4,17.696428571428573,371,38.458초,1511,7,862,1.2857142857142858,2736
2684,2022,10,10567,4,36.64150943396227,53,8.202초,273,43,66,1.9245283018867925,1059
2685,2022,10,10568,4,10.333333333333334,876,47.851초,1945,3,1156,1.2,3070
2686,2022,10,10570,4,24.974999999999998,207,16.086초,576,19,183,2.075,860
2687,2022,10,10572,4,0.6333333333333334,4087,38분 9.906초,4524,3,1156,0.5,5679
2688,2022,10,10574,4,0.6000000000000001,4123,정정이후,5726,0,3176,0.44,5804
2689,2022,10,10577,4,19.499999999999996,322,38.531초,1513,7,673,1.0,3927
2690,2022,10,10578,4,23.319999999999997,237,20.990초,754,7,345,1.36,2441
2691,2022,10,10579,4,19.724999999999998,314,26.045초,968,12,283,1.0,3927
2692,2022,10,10580,4,4.575,1938,1분 2.666초,2600,2,1630,0.6,5402
2693,2022,10,10581,4,11.2,751,47.587초,1917,0,3176,1.2,3070
2694,2022,10,10582,4,17.525,377,38.179초,1492,8,591,1.25,2844
2695,2022,10,10587,4,14.3,493,53.026초,2247,2,1433,1.0666666666666667,3664
2696,2022,10,10588,4,7.033333333333335,1379,1분 25.902초,3239,0,3176,0.8,4756
2697,2022,10,10589,4,8.433333333333334,1139,46.176초,1840,0,3176,1.0333333333333334,3806
2698,2022,10,10590,4,3.3000000000000007,2363,1분 26.439초,3249,0,3176,0.6,5402
2699,2022,10,10591,4,10.375,872,1분 5.589초,2737,0,3176,1.375,2393
2700,2022,10,10592,4,0.6666666666666666,4043,정정이후,5726,0,3176,0.6666666666666666,5224
2701,2022,10,10594,4,11.65,701,1분 5.077초,2713,0,3176,1.1,3502
2702,2022,10,10600,4,45.449999999999996,17,9.835초,329,17,38,2.05,886
2703,2022,10,10601,4,7.875,1214,1분 4.361초,2687,0,3176,1.2,3070
2704,2022,10,10602,4,20.500000000000004,294,42.867초,1680,0,3176,1.4333333333333333,2167
2705,2022,10,10603,4,30.200000000000003,122,31.240초,1177,0,3176,1.65,1519
2706,2022,10,10605,4,10.025,920,57.992초,2434,0,3176,1.0,3927
2707,2022,10,10607,4,27.6,164,31.967초,1205,3,741,1.25,2844
2708,2022,10,10608,4,23.639999999999997,229,33.416초,1258,5,1141,1.7,1441
2709,2022,10,10609,4,13.72,527,49.435초,2049,0,3176,1.72,1406
2710,2022,10,10611,4,20.980392156862745,287,1분 32.687초,3375,0,3176,0.5882352941176471,5466
2711,2022,10,10612,4,10.333333333333334,876,1분 45.467초,3540,0,3176,0.6078431372549019,5394
2712,2022,10,10613,4,5.941176470588236,1614,2분 5.930초,3734,0,3176,0.5882352941176471,5466
2713,2022,10,10614,4,4.450980392156863,1975,2분 8.752초,3752,0,3176,0.5882352941176471,5466
2714,2022,10,10615,4,43.42307692307693,21,10.648초,355,24,37,1.5,1963
2715,2022,10,10616,4,3.803921568627451,2170,2분 15.948초,3781,0,3176,0.5686274509803921,5517
2716,2022,10,10617,4,1.3529411764705883,3399,2분 27.361초,3820,0,3176,0.5686274509803921,5517
2717,2022,10,10618,4,1.0784313725490196,3615,2분 29.770초,3828,0,3176,0.5686274509803921,5517
2718,2022,10,10619,4,2.019607843137255,2955,2분 32.329초,3840,0,3176,0.5686274509803921,5517
2719,2022,10,10620,4,1.1372549019607843,3565,2분 36.110초,3856,0,3176,0.5882352941176471,5466
2720,2022,10,10621,4,1.5098039215686274,3279,2분 39.347초,3867,0,3176,0.5686274509803921,5517
