,수업년도,수업학기,수업번호,정원,수강,1,2,3,4,5,6,전체취소,정정취소,희망수업등록,증원인원,재수강인원
783,2022,10,11812,65,41,5,6,8,7,6,41,32,1,57,0,2
784,2022,10,10661,30,15,5,6,6,7,9,30,48,0,24,0,
785,2022,10,10541,20,23,5,6,4,2,4,13,11,2,28,5,
786,2022,10,11198,21,15,5,6,3,3,2,13,17,2,25,0,
787,2022,10,13012,19,19,5,6,1,4,1,2,0,0,58,0,
788,2022,10,13509,58,58,5,5,13,13,9,13,0,0,56,0,5
789,2022,10,15110,67,24,5,5,10,4,3,61,64,4,55,0,1
790,2022,10,10323,20,9,5,5,8,4,5,10,28,0,26,0,
791,2022,10,11832,70,62,5,5,6,16,11,62,45,4,91,5,8
792,2022,10,15065,40,39,5,5,4,6,4,33,18,0,49,0,1
793,2022,10,10286,40,28,5,5,4,6,4,16,12,1,35,0,
794,2022,10,15421,100,6,5,5,3,3,0,2,12,0,17,0,
795,2022,10,11255,35,23,5,5,3,2,6,6,4,0,27,0,
796,2022,10,12642,20,28,5,5,2,4,2,11,1,1,35,9,
797,2022,10,13379,65,61,5,4,25,19,12,38,42,6,122,2,
798,2022,10,13515,56,36,5,4,12,3,5,12,5,0,36,0,1
799,2022,10,10580,40,12,5,4,10,6,2,7,22,0,24,0,
800,2022,10,10170,40,18,5,4,9,9,5,8,22,0,21,0,
801,2022,10,11871,20,20,5,4,9,2,0,4,4,0,44,0,
802,2022,10,12388,40,40,5,4,7,10,5,15,6,0,77,0,1
803,2022,10,11435,20,19,5,4,4,1,0,6,1,1,33,0,1
804,2022,10,12535,25,21,5,4,3,4,0,17,12,1,25,0,
805,2022,10,13188,55,52,5,4,2,8,12,76,55,3,71,1,1
806,2022,10,10523,15,14,5,4,2,2,2,3,4,1,17,0,
807,2022,10,12050,12,11,5,4,2,1,3,8,12,2,32,2,
808,2022,10,12862,11,11,5,4,2,0,1,2,3,0,16,0,
809,2022,10,13002,11,11,5,4,2,0,0,0,0,0,35,0,
810,2022,10,13126,13,14,5,4,1,0,0,4,0,0,29,2,
811,2022,10,12236,10,10,5,4,1,0,0,0,0,0,23,0,
812,2022,10,12189,30,25,5,3,17,6,3,16,25,3,53,0,
813,2022,10,11782,60,54,5,3,10,1,6,42,15,5,77,0,2
814,2022,10,11911,60,54,5,3,6,15,13,40,28,4,79,0,2
815,2022,10,15230,100,37,5,3,6,7,8,71,63,3,77,0,2
816,2022,10,15406,30,34,5,3,6,6,8,44,38,1,46,10,24
817,2022,10,12661,80,35,5,3,5,9,6,25,18,3,46,0,
818,2022,10,15209,30,23,5,3,4,1,3,52,45,1,47,0,1
819,2022,10,12008,18,20,5,3,2,3,3,10,7,1,31,3,
820,2022,10,10317,30,27,5,3,2,1,3,21,8,1,29,0,
821,2022,10,10572,30,5,5,3,1,4,4,4,16,0,15,0,
822,2022,10,11169,58,39,5,3,0,4,7,32,12,1,25,0,
823,2022,10,11654,60,28,5,2,7,3,8,27,26,0,40,0,1
824,2022,10,12648,50,50,5,2,6,14,11,12,0,0,58,0,
825,2022,10,11809,30,27,5,2,5,2,7,14,8,1,43,0,
826,2022,10,11499,14,14,5,2,3,1,0,3,0,0,29,0,
827,2022,10,15254,18,23,5,2,2,5,4,88,83,7,76,12,1
828,2022,10,10769,10,8,5,2,2,1,1,0,3,0,19,0,
829,2022,10,11971,45,8,5,2,2,0,3,25,29,0,14,0,2
830,2022,10,11937,40,31,5,1,5,5,8,10,3,2,34,0,2
831,2022,10,12943,9,10,5,1,3,0,0,1,0,0,29,1,
832,2022,10,15424,100,7,5,1,2,2,1,3,8,1,15,0,
833,2022,10,12853,13,13,5,1,2,1,0,4,0,0,24,0,
834,2022,10,13406,65,11,5,1,0,3,3,18,19,0,26,0,
835,2022,10,13281,20,16,5,1,0,0,0,15,5,0,16,0,
836,2022,10,15080,10,10,5,0,0,1,3,7,6,0,27,0,
837,2022,10,13008,51,51,4,21,13,8,3,2,0,0,73,0,
838,2022,10,10909,152,150,4,20,27,40,38,34,13,1,199,0,13
839,2022,10,11786,55,51,4,19,13,10,6,35,36,6,97,2,4
840,2022,10,10745,42,51,4,19,11,3,2,19,7,0,70,9,4
841,2022,10,13200,65,70,4,18,21,20,8,31,32,4,145,10,
842,2022,10,10416,48,8,4,17,7,18,16,30,84,0,27,0,
843,2022,10,12303,50,44,4,16,10,15,6,15,22,1,63,0,1
844,2022,10,13101,62,54,4,16,7,9,9,32,26,6,69,0,1
845,2022,10,12294,30,28,4,16,7,3,2,13,17,0,50,0,1
846,2022,10,13163,60,57,4,15,16,20,5,27,30,3,91,0,3
847,2022,10,10190,60,33,4,14,16,11,6,27,45,0,51,0,1
848,2022,10,11901,60,63,4,13,19,19,1,10,3,0,78,3,5
849,2022,10,11071,20,38,4,13,10,7,4,17,17,2,53,0,3
850,2022,10,11928,52,52,4,13,8,11,7,10,1,0,55,0,
851,2022,10,10028,20,21,4,13,1,3,2,11,13,0,25,5,
852,2022,10,10327,40,38,4,12,13,6,10,16,24,2,55,0,1
853,2022,10,13360,48,47,4,12,7,9,10,37,32,1,70,2,1
854,2022,10,11466,40,44,4,12,7,3,8,11,1,0,56,4,1
855,2022,10,11582,60,40,4,11,14,13,15,24,41,0,52,0,
856,2022,10,12005,62,72,4,11,9,22,11,21,6,3,78,13,5
857,2022,10,11096,50,49,4,10,11,9,2,19,6,0,56,0,
858,2022,10,11211,40,40,4,10,10,8,3,6,1,0,49,0,
859,2022,10,12117,40,36,4,10,6,6,2,11,3,0,39,0,
860,2022,10,12868,20,21,4,10,3,1,2,6,5,0,30,5,
861,2022,10,12285,80,78,4,9,21,18,13,26,13,1,86,0,4
862,2022,10,12299,70,43,4,9,17,8,1,6,2,0,56,0,
863,2022,10,11064,40,42,4,9,16,5,6,20,18,0,51,2,3
864,2022,10,15276,50,32,4,9,9,10,9,78,87,4,77,0,1
865,2022,10,12839,30,28,4,9,9,6,2,10,12,3,40,3,2
866,2022,10,12184,40,36,4,9,9,6,1,11,4,0,42,0,1
867,2022,10,12144,23,21,4,9,8,1,1,4,6,1,54,0,1
868,2022,10,11410,20,16,4,9,2,3,0,3,5,0,33,0,3
869,2022,10,13021,60,60,4,8,22,12,3,13,2,1,91,1,2
870,2022,10,10725,31,51,4,8,18,6,3,17,5,2,61,1,1
871,2022,10,10444,45,22,4,8,15,5,5,30,45,5,39,0,1
872,2022,10,12175,40,49,4,8,12,10,6,14,10,0,68,9,1
873,2022,10,11298,40,40,4,8,11,4,1,31,19,0,61,0,2
874,2022,10,12148,40,39,4,8,10,7,4,21,15,1,46,0,
875,2022,10,13209,40,27,4,8,10,5,3,11,14,1,36,0,
876,2022,10,15181,50,41,4,8,9,5,4,63,52,9,69,0,1
877,2022,10,12006,80,80,4,8,7,10,18,29,1,1,79,3,4
878,2022,10,15118,50,36,4,8,7,9,4,74,70,1,74,0,
879,2022,10,10903,70,70,4,8,6,15,16,34,13,0,91,0,3
880,2022,10,15122,70,38,4,8,6,11,8,109,108,7,89,0,1
881,2022,10,13117,30,29,4,8,6,7,5,10,11,1,41,0,3
882,2022,10,10268,45,31,4,8,5,7,4,4,1,0,26,0,
883,2022,10,10587,30,30,4,8,5,7,4,4,2,0,32,0,
884,2022,10,12029,30,28,4,8,4,4,4,11,8,2,37,0,2
885,2022,10,10944,40,40,4,7,15,5,3,8,2,0,43,0,
886,2022,10,10969,40,35,4,7,13,9,2,9,10,0,43,0,1
887,2022,10,12233,40,33,4,7,13,6,1,3,1,0,40,0,
888,2022,10,13404,30,34,4,7,11,4,2,11,5,0,48,5,
889,2022,10,12743,40,40,4,7,10,13,5,1,0,0,61,0,
890,2022,10,12025,52,44,4,7,10,11,7,14,9,2,48,0,4
891,2022,10,11531,40,40,4,7,9,3,1,25,9,0,50,0,
892,2022,10,11967,42,42,4,7,8,8,2,14,1,0,45,0,1
893,2022,10,10979,44,41,4,7,7,8,18,16,19,0,52,4,
894,2022,10,15304,25,25,4,7,6,5,2,30,29,0,36,0,5
895,2022,10,15422,100,24,4,7,6,4,1,9,11,0,25,0,
896,2022,10,15014,24,23,4,7,6,3,3,11,11,1,55,0,2
897,2022,10,12093,15,14,4,7,5,0,1,5,8,0,32,0,
898,2022,10,15389,60,58,4,7,4,2,6,92,57,1,61,0,1
899,2022,10,10079,40,37,4,6,16,10,9,17,25,2,50,0,
900,2022,10,15327,80,18,4,6,11,10,9,113,135,3,41,0,1
901,2022,10,11622,80,64,4,6,10,11,16,17,4,0,59,0,1
902,2022,10,11486,42,38,4,6,9,12,8,21,23,2,55,10,6
903,2022,10,10200,30,13,4,6,9,4,3,14,27,1,31,0,
904,2022,10,11828,65,53,4,6,7,13,13,60,50,3,80,0,5
905,2022,10,13112,30,29,4,6,7,8,4,3,3,0,41,0,3
906,2022,10,10130,40,22,4,6,7,7,5,4,12,0,31,0,
907,2022,10,13214,40,38,4,6,6,7,4,18,7,1,49,0,
908,2022,10,11400,26,24,4,6,5,2,0,16,9,2,39,0,
909,2022,10,15473,20,20,4,6,4,1,0,15,10,0,42,0,
910,2022,10,10051,15,15,4,6,4,0,2,1,2,0,22,0,
911,2022,10,15154,30,29,4,6,3,6,2,44,36,0,55,0,
912,2022,10,13001,12,12,4,6,2,0,0,0,0,0,36,0,
913,2022,10,12931,14,14,4,6,1,1,0,2,0,0,25,0,
914,2022,10,10047,12,12,4,6,1,0,0,3,2,0,18,0,
915,2022,10,15374,20,30,4,6,0,4,4,44,32,0,59,10,
916,2022,10,13476,15,15,4,6,0,0,0,5,0,0,23,0,
917,2022,10,12391,85,79,4,5,14,17,14,40,15,2,100,0,2
918,2022,10,11127,40,44,4,5,14,9,7,7,2,1,64,5,
919,2022,10,12014,56,36,4,5,11,15,12,22,33,4,52,0,1
920,2022,10,10043,30,16,4,5,8,7,5,22,35,1,23,0,1
921,2022,10,10146,40,19,4,5,7,8,7,18,30,2,22,0,
922,2022,10,15306,25,24,4,5,6,2,1,34,28,1,37,0,5
923,2022,10,12034,22,17,4,5,5,4,5,5,11,1,24,0,
924,2022,10,15305,25,25,4,5,5,2,5,20,16,0,35,0,4
925,2022,10,13177,55,19,4,5,5,2,3,24,24,2,34,0,
926,2022,10,10981,42,43,4,5,4,5,6,31,12,0,72,1,1
927,2022,10,12929,14,14,4,5,3,0,0,2,0,0,25,0,
928,2022,10,13207,40,31,4,5,2,2,2,31,15,0,38,0,
929,2022,10,10646,40,36,4,4,19,5,6,18,20,1,57,0,1
930,2022,10,10605,40,30,4,4,17,11,5,3,14,1,40,8,
931,2022,10,13161,60,55,4,4,7,11,14,21,6,0,52,-5,1
932,2022,10,13159,60,57,4,4,6,14,12,30,13,1,55,-2,2
933,2022,10,12912,30,28,4,4,5,5,8,18,16,1,52,0,8
934,2022,10,15324,50,48,4,4,5,4,3,36,8,2,58,0,
935,2022,10,10806,34,34,4,4,4,7,8,11,4,1,36,1,
936,2022,10,12027,24,21,4,4,3,7,3,6,6,3,31,0,
937,2022,10,11489,26,29,4,4,3,5,5,20,12,2,46,5,
938,2022,10,15027,24,23,4,4,3,3,3,13,7,1,43,0,1
939,2022,10,10468,20,10,4,4,3,2,0,8,11,0,15,0,
940,2022,10,13389,30,14,4,4,2,5,4,20,25,0,25,0,
941,2022,10,12933,10,11,4,4,2,1,1,12,13,1,17,2,
942,2022,10,12881,13,13,4,4,2,0,0,3,0,0,21,0,
943,2022,10,11629,55,40,4,3,9,12,15,92,95,6,78,0,2
944,2022,10,11965,20,15,4,3,6,4,0,4,6,5,39,0,
945,2022,10,11969,50,50,4,3,5,11,14,19,6,0,52,0,6
946,2022,10,15039,20,20,4,3,5,2,3,10,7,0,35,0,
947,2022,10,11946,11,13,4,3,5,2,1,0,2,0,19,0,
948,2022,10,11059,20,40,4,2,8,6,3,22,5,0,49,0,2
949,2022,10,11030,30,21,4,2,7,7,3,15,17,0,24,0,
950,2022,10,11476,60,43,4,2,7,5,11,23,9,0,52,0,
951,2022,10,10788,42,41,4,2,7,4,6,25,7,1,56,1,8
952,2022,10,13156,51,51,4,2,5,7,16,24,11,0,64,0,5
953,2022,10,13507,58,59,4,2,4,14,15,21,1,0,59,2,
954,2022,10,13079,45,37,4,2,4,8,5,35,21,1,49,10,2
955,2022,10,10763,65,35,4,2,4,8,5,16,4,0,36,0,
956,2022,10,11961,55,55,4,2,4,7,13,28,3,0,58,0,3
957,2022,10,13393,30,17,4,2,4,5,9,30,38,1,59,0,1
958,2022,10,15250,12,16,4,2,4,0,1,13,8,2,21,18,
959,2022,10,13307,40,36,4,2,3,7,5,24,9,2,53,0,5
960,2022,10,12041,29,26,4,2,2,9,4,16,11,3,34,0,3
961,2022,10,13044,4,9,4,2,2,0,0,4,3,0,9,0,
962,2022,10,13084,20,20,4,2,1,5,5,15,12,1,24,10,4
963,2022,10,12859,10,9,4,2,1,3,1,1,3,0,17,0,
964,2022,10,11484,25,25,4,1,7,10,4,7,8,0,39,10,1
965,2022,10,11545,40,24,4,1,7,8,1,5,2,0,23,0,1
966,2022,10,11277,24,24,4,1,6,4,1,10,3,0,23,0,1
967,2022,10,10478,20,12,4,1,5,2,0,10,10,0,18,0,
968,2022,10,13180,60,58,4,1,4,4,11,77,43,1,83,0,3
969,2022,10,11992,17,17,4,1,4,4,2,3,1,0,32,0,1
970,2022,10,11594,40,33,4,1,4,3,5,34,18,7,52,0,
971,2022,10,13179,60,60,4,1,3,6,11,68,33,0,85,0,13
972,2022,10,12536,30,16,4,1,3,3,4,21,20,1,22,0,1
973,2022,10,13290,20,15,4,1,3,3,0,5,1,0,12,0,
974,2022,10,12829,16,16,4,1,2,1,1,9,2,0,20,0,
975,2022,10,13170,48,29,4,1,1,3,4,45,32,1,35,0,2
976,2022,10,13216,40,27,4,1,1,0,1,26,6,0,36,0,
977,2022,10,12710,20,20,4,1,0,0,3,16,4,0,32,0,
978,2022,10,13045,5,8,4,1,0,0,0,3,0,0,8,0,
979,2022,10,11803,75,68,3,22,8,18,8,22,13,2,77,0,4
980,2022,10,13517,51,51,3,18,18,3,0,9,0,0,84,0,1
981,2022,10,12219,40,46,3,16,9,9,3,11,5,1,69,7,6
982,2022,10,11704,60,61,3,15,25,14,5,20,21,1,93,2,
983,2022,10,12679,40,39,3,14,13,9,2,5,7,1,60,0,
984,2022,10,10602,30,32,3,14,10,6,4,8,13,1,43,6,
985,2022,10,10891,45,43,3,14,8,10,2,22,16,2,74,0,1
986,2022,10,11617,31,35,3,13,10,4,3,6,4,1,49,5,2
987,2022,10,15257,100,33,3,13,7,7,4,69,70,6,77,0,
988,2022,10,12177,50,47,3,12,16,3,9,16,12,3,91,0,
989,2022,10,10125,35,25,3,12,13,6,4,7,20,1,36,10,
990,2022,10,12350,72,66,3,12,12,13,7,30,11,4,79,0,3
991,2022,10,11284,40,35,3,12,9,5,2,16,12,1,49,0,
992,2022,10,11977,27,32,3,12,6,0,0,13,2,0,42,5,
993,2022,10,15465,70,35,3,12,5,9,9,105,108,2,56,0,2
994,2022,10,12179,50,49,3,11,17,11,3,11,7,0,84,0,
995,2022,10,11160,50,50,3,11,16,12,6,7,5,0,71,0,4
996,2022,10,10961,50,46,3,11,15,6,3,20,12,2,76,0,2
997,2022,10,15131,50,47,3,11,11,7,8,89,82,0,99,0,4
998,2022,10,12778,40,47,3,11,8,8,10,11,4,0,59,10,
999,2022,10,13496,51,46,3,11,7,14,6,17,12,0,60,0,4
1000,2022,10,10109,18,18,3,11,5,0,1,2,4,0,22,7,
1001,2022,10,13164,60,58,3,10,14,18,9,26,22,2,87,0,
1002,2022,10,15329,67,27,3,10,13,11,11,61,82,8,64,0,
1003,2022,10,12030,50,43,3,10,12,13,4,13,12,0,48,0,
1004,2022,10,13193,65,57,3,10,10,16,21,60,63,2,89,0,1
1005,2022,10,11933,44,44,3,10,10,1,6,17,3,0,48,0,9
1006,2022,10,12161,50,46,3,10,9,11,13,6,6,3,57,0,2
1007,2022,10,15275,50,45,3,10,9,6,8,83,74,4,93,0,1
1008,2022,10,11876,65,36,3,10,8,9,8,17,19,5,50,0,
1009,2022,10,11880,40,30,3,10,7,3,4,18,15,0,49,0,
1010,2022,10,11816,70,68,3,10,6,9,7,67,34,2,80,0,2
1011,2022,10,10936,31,32,3,10,6,4,2,12,5,0,39,10,2
1012,2022,10,10304,35,29,3,10,4,3,7,20,18,3,43,0,2
1013,2022,10,11837,50,47,3,9,21,6,9,20,21,3,96,0,1
1014,2022,10,12280,40,40,3,9,19,7,3,0,1,0,77,0,
1015,2022,10,10012,65,41,3,9,17,5,5,25,23,7,59,0,1
1016,2022,10,11783,55,53,3,9,15,12,8,46,40,5,94,3,4
1017,2022,10,12213,45,50,3,9,15,11,7,9,4,0,67,7,
1018,2022,10,11073,32,20,3,9,15,6,2,15,30,0,33,0,
1019,2022,10,12937,40,39,3,9,11,11,4,9,8,1,64,0,
1020,2022,10,13420,40,27,3,9,10,6,2,6,9,0,27,0,
1021,2022,10,10005,50,43,3,9,9,10,12,8,8,0,50,0,
1022,2022,10,10021,65,28,3,9,9,4,6,7,10,0,31,0,
1023,2022,10,12368,49,48,3,9,7,12,9,10,2,0,75,0,
1024,2022,10,15452,70,23,3,9,3,6,5,124,127,0,37,0,2
1025,2022,10,12039,14,16,3,9,2,0,0,2,0,0,33,2,
1026,2022,10,11182,70,70,3,8,27,20,9,3,0,0,81,0,
1027,2022,10,10834,40,40,3,8,15,11,1,6,4,1,69,2,
1028,2022,10,12174,45,43,3,8,13,8,4,9,2,1,58,0,
1029,2022,10,10470,60,27,3,8,12,12,5,31,44,2,36,0,1
1030,2022,10,11075,50,49,3,8,11,13,9,27,22,0,55,0,5
1031,2022,10,12040,30,25,3,8,9,9,2,11,17,3,47,0,
1032,2022,10,11990,51,50,3,8,7,8,9,18,3,1,56,0,5
1033,2022,10,11922,30,28,3,8,7,5,5,9,9,0,41,2,
1034,2022,10,11584,40,36,3,8,6,9,5,21,22,0,41,0,1
1035,2022,10,11517,30,29,3,8,6,9,0,14,11,1,38,1,
1036,2022,10,10022,30,25,3,8,5,7,4,7,10,1,29,0,
1037,2022,10,13367,55,33,3,8,4,6,8,60,56,1,59,0,1
1038,2022,10,12284,80,79,3,7,27,26,11,8,3,1,98,0,1
1039,2022,10,11623,40,40,3,7,19,6,5,2,2,0,58,0,1
1040,2022,10,10024,60,44,3,7,14,11,6,6,3,0,46,0,1
1041,2022,10,10785,40,47,3,7,12,10,6,11,2,0,50,7,1
1042,2022,10,15232,60,45,3,7,10,10,10,74,69,5,95,0,
1043,2022,10,12222,27,28,3,7,9,2,3,5,1,1,30,2,
1044,2022,10,13127,40,40,3,7,8,6,8,11,3,0,50,0,1
1045,2022,10,11939,50,49,3,7,7,11,12,16,7,0,50,0,2
1046,2022,10,10037,34,14,3,7,7,1,0,5,9,2,19,0,
1047,2022,10,11526,60,57,3,7,6,8,12,29,8,1,62,0,2
1048,2022,10,10501,24,21,3,7,6,4,0,7,6,3,38,0,2
1049,2022,10,11521,60,51,3,7,5,15,7,27,13,0,57,0,6
1050,2022,10,12923,55,39,3,7,3,4,4,47,29,2,59,0,1
1051,2022,10,12054,20,23,3,7,2,2,3,8,2,2,30,5,1
1052,2022,10,10948,40,38,3,7,1,9,13,26,21,2,46,5,1
1053,2022,10,13124,12,14,3,7,0,0,0,4,0,0,33,2,
1054,2022,10,11618,80,73,3,6,19,23,13,9,3,1,69,0,4
1055,2022,10,10951,38,40,3,6,14,6,10,6,5,0,50,2,2
1056,2022,10,10589,30,26,3,6,13,3,3,9,11,1,31,0,1
1057,2022,10,12366,49,46,3,6,12,9,4,19,7,1,59,0,
1058,2022,10,10536,30,36,3,6,11,9,4,16,13,2,45,14,
1059,2022,10,15466,100,98,3,6,9,12,15,228,175,1,130,0,4
1060,2022,10,15433,100,58,3,6,9,8,7,32,7,1,46,0,
1061,2022,10,15244,18,22,3,6,9,2,0,11,9,1,42,12,1
1062,2022,10,13364,60,57,3,6,8,15,10,71,56,2,105,0,1
1063,2022,10,12146,50,41,3,6,8,11,10,26,23,2,50,0,1
1064,2022,10,13225,24,26,3,6,8,4,2,4,1,0,32,2,
1065,2022,10,10802,20,22,3,6,7,2,2,11,9,0,26,20,
1066,2022,10,10212,30,16,3,6,6,3,4,3,9,1,21,0,1
1067,2022,10,11980,50,51,3,6,5,8,6,26,3,0,58,10,3
1068,2022,10,15328,50,23,3,6,5,5,5,54,55,2,46,0,3
1069,2022,10,10152,55,13,3,6,5,5,3,16,25,0,21,0,1
1070,2022,10,15066,40,24,3,6,5,4,6,26,26,3,42,0,2
1071,2022,10,15372,30,27,3,6,4,7,9,39,41,0,51,0,
1072,2022,10,12229,42,33,3,6,4,4,10,19,13,1,49,0,6
1073,2022,10,10540,20,17,3,6,4,3,2,8,9,0,24,1,
1074,2022,10,10052,15,13,3,6,4,2,2,8,12,0,22,0,
1075,2022,10,12498,40,29,3,6,3,11,11,43,48,3,55,0,
1076,2022,10,11402,45,24,3,6,2,5,1,13,6,0,25,0,
1077,2022,10,10049,12,11,3,6,2,1,0,2,3,0,18,0,
1078,2022,10,11471,50,47,3,5,15,14,6,12,8,1,64,0,
1079,2022,10,11495,45,47,3,5,15,9,9,15,9,0,73,2,1
1080,2022,10,12296,75,59,3,5,12,28,14,20,23,3,68,0,3
1081,2022,10,13304,20,20,3,5,11,1,0,0,0,0,35,0,
1082,2022,10,13165,55,43,3,5,10,7,12,51,45,12,81,0,1
1083,2022,10,12382,65,61,3,5,9,15,17,36,24,3,73,0,2
1084,2022,10,10493,30,33,3,5,9,9,3,7,3,0,35,5,1
1085,2022,10,10927,50,45,3,5,9,8,14,10,4,1,49,0,3
1086,2022,10,13319,33,28,3,5,9,7,5,10,11,0,38,0,1
1087,2022,10,10543,30,19,3,5,9,5,1,4,8,0,24,0,
1088,2022,10,11051,42,44,3,5,8,17,7,5,1,1,66,3,2
1089,2022,10,11527,60,28,3,5,8,7,5,19,19,1,35,0,
1090,2022,10,15134,45,43,3,5,8,6,6,108,93,1,63,0,
1091,2022,10,10730,55,35,3,5,7,9,6,16,11,1,42,0,3
1092,2022,10,10561,40,25,3,5,5,6,8,11,13,0,32,0,
1093,2022,10,13083,20,21,3,5,5,6,2,14,14,0,33,1,2
1094,2022,10,15325,50,38,3,5,5,5,7,82,69,7,69,0,1
1095,2022,10,13143,15,7,3,5,5,3,5,4,18,0,11,0,
1096,2022,10,10131,50,27,3,5,5,3,4,13,8,1,29,0,
1097,2022,10,13080,40,39,3,5,4,11,8,16,8,1,47,10,4
1098,2022,10,12022,58,42,3,5,4,7,11,19,7,1,43,0,1
1099,2022,10,11907,50,23,3,5,4,6,4,35,34,1,39,0,1
1100,2022,10,12003,24,21,3,5,4,4,4,6,5,2,33,0,1
1101,2022,10,11559,30,29,3,5,4,2,7,11,4,2,34,1,1
1102,2022,10,10818,37,35,3,5,3,7,6,13,2,0,38,0,
1103,2022,10,15153,30,28,3,5,3,7,3,42,35,2,45,0,
1104,2022,10,13381,20,15,3,5,2,7,2,3,7,0,21,0,
1105,2022,10,12533,25,21,3,5,2,3,0,16,8,0,24,0,
1106,2022,10,10316,60,36,3,5,1,6,8,40,27,3,51,0,1
1107,2022,10,11604,50,43,3,4,14,16,10,28,32,0,63,0,2
1108,2022,10,12677,40,39,3,4,9,9,8,10,4,1,53,0,
1109,2022,10,10890,45,42,3,4,9,6,15,18,13,2,63,0,
1110,2022,10,10526,20,17,3,4,9,3,2,6,10,3,32,0,
1111,2022,10,11497,60,61,3,4,8,18,14,26,13,1,74,2,1
1112,2022,10,11973,41,41,3,4,8,9,6,22,11,0,44,0,
1113,2022,10,12055,30,31,3,4,8,6,4,8,2,1,39,2,
1114,2022,10,12166,43,43,3,4,7,12,4,24,11,3,49,3,1
1115,2022,10,13230,26,26,3,4,7,5,5,10,8,1,40,1,2
1116,2022,10,13306,20,20,3,4,7,3,3,0,0,0,32,0,3
1117,2022,10,13387,30,9,3,4,6,3,1,16,24,0,11,0,
1118,2022,10,13430,20,13,3,4,6,0,1,4,5,0,17,0,
1119,2022,10,13183,60,41,3,4,5,7,4,67,49,1,53,0,
1120,2022,10,11470,45,30,3,4,5,5,2,26,15,0,44,0,1
1121,2022,10,12197,60,51,3,4,5,4,15,31,11,0,64,0,5
1122,2022,10,15026,24,21,3,4,5,4,5,32,32,3,39,0,
1123,2022,10,11026,65,54,3,4,4,8,12,20,8,1,40,0,4
1124,2022,10,11948,45,42,3,4,4,7,14,16,6,2,42,0,5
1125,2022,10,11593,40,11,3,4,4,4,9,28,41,1,25,0,
1126,2022,10,12765,40,40,3,4,4,4,8,18,1,0,45,0,
1127,2022,10,15031,24,14,3,4,3,4,1,49,50,1,36,0,
1128,2022,10,10216,23,13,3,4,3,1,3,2,3,0,14,0,
1129,2022,10,11620,12,12,3,4,2,0,0,3,0,0,23,0,
1130,2022,10,10810,42,28,3,4,1,2,3,50,35,0,35,0,4
1131,2022,10,10510,13,8,3,4,0,2,1,9,17,2,16,0,
1132,2022,10,12837,13,13,3,4,0,0,5,3,2,0,20,0,2
1133,2022,10,12075,30,37,3,3,17,6,1,15,8,3,43,10,
1134,2022,10,10609,25,27,3,3,13,6,11,9,18,0,43,10,1
1135,2022,10,11196,35,33,3,3,13,4,3,14,7,0,38,0,
1136,2022,10,12899,20,42,3,3,7,12,16,18,17,0,48,0,7
1137,2022,10,10837,42,42,3,3,7,10,10,15,6,0,67,0,4
1138,2022,10,12639,70,31,3,3,7,7,5,14,8,1,33,0,
1139,2022,10,12774,14,14,3,3,7,1,0,0,0,0,27,0,
1140,2022,10,10766,65,33,3,3,6,7,6,12,4,2,36,0,2
1141,2022,10,11000,45,29,3,3,6,6,11,2,2,0,32,0,
1142,2022,10,10737,60,59,3,3,5,19,14,18,3,1,75,0,2
1143,2022,10,13218,13,12,3,3,5,0,1,2,2,1,19,0,
1144,2022,10,12011,78,66,3,3,4,16,17,46,23,3,78,0,1
1145,2022,10,12709,20,19,3,3,4,7,1,2,1,1,35,0,1
1146,2022,10,13266,20,19,3,3,4,4,3,10,8,2,30,1,
1147,2022,10,10751,12,11,3,3,4,2,0,14,15,1,24,0,2
1148,2022,10,12502,40,15,3,3,3,6,5,47,52,1,35,0,
1149,2022,10,10213,35,12,3,3,2,4,0,4,4,0,13,0,
1150,2022,10,12962,12,11,3,3,2,3,1,9,10,1,14,0,1
1151,2022,10,11105,16,16,3,3,1,9,0,1,1,0,36,0,
1152,2022,10,15428,100,20,3,3,1,4,8,20,19,0,23,0,1
1153,2022,10,12673,40,32,3,3,1,3,3,22,3,1,25,0,
1154,2022,10,12374,25,19,3,3,1,1,4,8,1,1,39,0,
1155,2022,10,11076,40,35,3,2,13,14,7,25,29,1,48,0,3
1156,2022,10,10339,80,66,3,2,12,36,9,11,7,0,67,0,
1157,2022,10,10803,35,30,3,2,10,9,5,6,5,0,36,0,
1158,2022,10,13370,65,51,3,2,8,10,16,97,85,10,99,0,1
1159,2022,10,15091,100,30,3,2,7,7,16,90,95,6,92,0,1
1160,2022,10,15212,90,27,3,2,6,6,8,61,59,1,55,0,1
1161,2022,10,12538,20,18,3,2,6,0,4,12,9,1,27,0,
1162,2022,10,10728,65,46,3,2,5,10,18,29,21,9,65,0,2
1163,2022,10,12217,45,42,3,2,5,8,14,23,13,0,58,0,8
1164,2022,10,12047,40,39,3,2,5,8,6,18,3,1,49,0,2
1165,2022,10,13226,24,27,3,2,5,5,4,12,4,0,41,4,
1166,2022,10,12007,18,21,3,2,5,5,4,5,3,0,32,3,1
1167,2022,10,11568,15,16,3,2,5,2,3,6,5,1,24,2,
1168,2022,10,15152,30,30,3,2,5,1,1,59,41,0,49,0,
1169,2022,10,11057,40,37,3,2,4,9,8,14,3,1,38,0,
