,수업년도,수업학기,수업번호,정원,수강,1,2,3,4,5,6,전체취소,정정취소,희망수업등록,증원인원,재수강인원
783,2021,20,10587,42,42,4,13,7,8,6,9,5,0,44,0,2
784,2021,20,12001,45,41,4,13,6,4,2,15,3,1,40,0,
785,2021,20,10326,23,31,4,13,4,1,1,9,1,0,35,8,
786,2021,20,10030,30,22,4,12,13,6,2,8,23,0,37,0,
787,2021,20,11964,30,44,4,12,5,10,0,15,2,0,49,15,
788,2021,20,12639,20,20,4,12,4,0,0,1,1,0,55,0,5
789,2021,20,15067,100,39,4,11,16,6,17,90,105,5,97,0,1
790,2021,20,12626,40,40,4,11,15,4,4,2,0,0,52,0,
791,2021,20,13465,50,24,4,11,10,7,5,12,25,3,38,0,8
792,2021,20,12431,60,58,4,11,6,8,10,34,15,2,74,0,1
793,2021,20,15147,30,27,4,11,3,1,7,15,14,1,50,0,
794,2021,20,13318,70,73,4,10,23,16,12,21,13,0,81,3,
795,2021,20,10515,45,38,4,10,17,6,5,4,8,1,65,0,
796,2021,20,10753,30,34,4,10,6,6,2,6,0,0,37,10,
797,2021,20,15401,36,36,4,10,3,7,2,25,15,0,43,0,
798,2021,20,13183,75,80,4,9,30,13,10,31,17,3,113,8,1
799,2021,20,13238,70,66,4,9,18,14,10,48,37,1,85,0,
800,2021,20,15406,40,19,4,9,12,4,1,31,42,0,46,0,
801,2021,20,12735,50,41,4,9,10,7,6,13,8,0,59,0,
802,2021,20,15201,40,39,4,9,9,6,4,25,18,1,98,0,1
803,2021,20,11792,45,44,4,9,9,6,4,20,8,1,54,0,1
804,2021,20,15390,40,35,4,9,9,5,1,26,19,3,46,0,
805,2021,20,12630,35,35,4,9,8,4,3,9,2,0,42,0,1
806,2021,20,11640,65,50,4,9,6,5,7,30,11,2,70,0,
807,2021,20,13366,18,18,4,9,5,0,0,0,0,0,37,0,
808,2021,20,15096,30,27,4,9,3,1,0,45,35,3,46,0,
809,2021,20,12646,20,19,4,9,1,4,1,3,3,1,39,0,
810,2021,20,13316,55,54,4,8,21,14,11,16,20,0,85,0,
811,2021,20,13224,70,61,4,8,16,19,11,32,29,9,101,0,
812,2021,20,12562,55,50,4,8,15,13,6,6,2,0,59,0,
813,2021,20,11422,60,48,4,8,14,11,8,24,21,3,81,0,2
814,2021,20,13159,60,52,4,8,7,18,7,32,24,1,61,0,2
815,2021,20,12833,60,37,4,8,7,6,5,31,24,3,54,0,2
816,2021,20,10006,20,13,4,8,5,1,2,9,16,1,25,0,24
817,2021,20,12077,40,21,4,8,4,6,7,37,45,0,50,0,
818,2021,20,10525,24,21,4,8,4,3,3,16,17,0,27,0,1
819,2021,20,13179,75,73,4,7,15,21,17,26,17,4,98,2,
820,2021,20,12701,40,40,4,7,14,6,5,4,0,0,90,0,
821,2021,20,10732,50,49,4,7,12,14,5,35,28,1,102,5,
822,2021,20,11771,30,31,4,7,10,6,2,28,26,0,46,6,
823,2021,20,10526,55,48,4,7,9,10,10,21,13,3,60,0,1
824,2021,20,13278,50,50,4,7,5,5,2,28,10,0,46,1,
825,2021,20,12494,40,31,4,7,5,3,6,28,22,2,35,0,
826,2021,20,10087,20,20,4,7,4,2,3,3,5,0,29,0,
827,2021,20,12754,15,14,4,7,1,0,0,5,3,1,28,0,1
828,2021,20,12205,50,49,4,6,16,17,3,16,13,0,70,0,
829,2021,20,12056,40,53,4,6,13,10,6,14,0,0,54,14,2
830,2021,20,11898,54,63,4,6,10,11,13,21,2,1,58,10,2
831,2021,20,11989,30,26,4,6,10,5,3,10,12,4,37,1,
832,2021,20,10359,20,20,4,6,7,4,1,4,6,0,29,3,
833,2021,20,10342,25,18,4,6,6,7,2,3,10,0,30,0,
834,2021,20,15474,50,17,4,6,5,3,0,3,4,0,22,0,
835,2021,20,10358,30,23,4,6,4,2,2,25,20,1,31,0,
836,2021,20,11965,15,32,4,6,3,2,1,16,0,0,38,17,
837,2021,20,12784,20,17,4,6,3,2,1,11,10,0,30,2,
838,2021,20,11117,10,15,4,6,1,0,0,6,2,0,13,5,13
839,2021,20,15056,24,14,4,6,0,3,2,53,54,3,40,0,4
840,2021,20,10700,62,62,4,5,10,7,15,40,19,0,76,0,4
841,2021,20,15076,50,14,4,5,5,4,6,30,40,2,29,0,
842,2021,20,12456,30,26,4,5,5,4,2,14,8,3,40,0,
843,2021,20,12823,48,51,4,5,4,5,11,28,6,0,74,3,1
844,2021,20,13388,20,20,4,5,0,5,4,8,6,0,28,0,1
845,2021,20,11442,14,13,4,5,0,0,2,4,2,0,24,0,1
846,2021,20,11434,80,68,4,4,11,16,12,23,2,0,68,0,3
847,2021,20,11817,36,35,4,4,10,10,1,12,6,0,39,0,1
848,2021,20,15382,40,30,4,4,10,4,3,15,10,0,38,0,5
849,2021,20,12617,40,36,4,4,8,10,8,8,6,0,40,0,3
850,2021,20,10530,25,24,4,4,8,9,0,9,10,0,30,0,
851,2021,20,13195,70,48,4,4,6,16,10,37,29,0,65,0,
852,2021,20,10961,42,16,4,4,6,10,6,33,47,1,39,0,1
853,2021,20,11880,20,14,4,4,6,2,4,10,16,0,25,0,1
854,2021,20,10067,20,13,4,4,6,2,0,4,7,0,20,0,1
855,2021,20,11130,50,47,4,4,5,12,6,18,2,0,40,0,
856,2021,20,12561,40,20,4,4,4,9,13,15,29,3,37,0,5
857,2021,20,13108,27,26,4,4,4,5,6,11,8,0,48,0,
858,2021,20,10331,14,14,4,4,3,1,1,2,1,0,14,0,
859,2021,20,15068,80,29,4,4,2,5,6,57,49,1,57,0,
860,2021,20,12774,12,12,4,4,1,1,0,2,0,0,19,0,
861,2021,20,12776,10,10,4,4,0,0,2,1,1,0,8,0,4
862,2021,20,12921,8,11,4,4,0,0,1,2,0,0,22,3,
863,2021,20,12915,8,10,4,4,0,0,0,2,0,0,25,2,3
864,2021,20,11014,100,31,4,3,10,4,10,13,13,1,42,0,1
865,2021,20,10514,30,56,4,3,8,11,9,22,1,1,69,1,2
866,2021,20,13277,40,30,4,3,6,5,2,19,9,0,26,0,1
867,2021,20,11134,40,16,4,3,5,0,0,7,3,0,10,0,1
868,2021,20,10823,60,54,4,3,4,8,12,30,7,1,54,0,3
869,2021,20,13219,60,37,4,3,4,4,10,48,36,2,54,0,2
870,2021,20,10023,20,9,4,3,3,3,5,2,11,0,11,0,1
871,2021,20,11978,10,10,4,3,3,0,0,1,1,0,31,0,1
872,2021,20,13117,27,26,4,3,2,9,3,24,19,1,42,0,1
873,2021,20,10013,60,10,4,3,2,3,4,11,17,0,21,0,2
874,2021,20,15377,25,22,4,3,2,0,1,33,21,3,31,0,
875,2021,20,12459,25,20,4,3,2,0,1,14,4,1,27,0,
876,2021,20,12944,9,12,4,3,2,0,0,3,0,0,19,5,1
877,2021,20,15370,30,8,4,3,1,5,5,27,37,2,21,0,4
878,2021,20,15493,60,30,4,3,1,4,1,49,32,1,50,0,
879,2021,20,12667,20,19,4,3,1,4,1,18,12,1,37,0,3
880,2021,20,11855,55,46,4,3,1,2,4,47,15,1,47,3,1
881,2021,20,13386,10,9,4,3,0,3,0,2,3,1,25,0,3
882,2021,20,10075,11,11,4,3,0,0,4,1,1,0,12,0,
883,2021,20,11426,75,39,4,2,10,6,14,31,28,4,56,0,
884,2021,20,11629,70,67,4,2,7,14,15,40,15,3,82,0,2
885,2021,20,12989,40,40,4,2,6,15,6,11,4,0,55,0,
886,2021,20,13247,60,17,4,2,6,4,1,27,27,0,31,0,1
887,2021,20,12589,25,22,4,2,5,2,0,18,9,0,29,0,
888,2021,20,11356,11,13,4,2,5,0,0,2,0,0,15,2,
889,2021,20,15315,30,18,4,2,4,5,4,31,32,1,35,0,
890,2021,20,13397,17,17,4,2,3,4,2,2,0,0,16,0,4
891,2021,20,13120,14,17,4,2,3,2,0,6,0,0,19,3,
892,2021,20,10201,12,10,4,2,3,2,0,0,1,0,10,0,1
893,2021,20,15094,10,10,4,2,2,0,0,3,1,0,26,0,
894,2021,20,15093,10,10,4,2,1,2,0,1,0,0,29,0,5
895,2021,20,10086,30,14,4,2,1,0,1,8,2,0,13,0,
896,2021,20,15478,50,2,4,2,1,0,0,1,6,0,7,0,2
897,2021,20,12924,8,8,4,2,0,2,0,2,2,0,17,0,
898,2021,20,11159,40,6,4,2,0,0,0,6,6,1,9,0,1
899,2021,20,12067,30,29,4,1,5,6,7,20,14,1,34,0,
900,2021,20,10059,20,10,4,1,5,3,4,0,7,0,12,0,1
901,2021,20,11736,60,25,4,1,4,7,3,15,9,0,32,0,1
902,2021,20,15375,25,23,4,1,4,6,3,35,30,2,29,0,6
903,2021,20,13267,24,26,4,1,4,5,2,15,6,1,35,3,
904,2021,20,12281,45,14,4,1,4,2,0,8,5,0,19,5,5
905,2021,20,10547,60,22,4,1,3,4,3,15,8,0,26,0,3
906,2021,20,11651,30,19,4,1,2,2,3,14,7,1,23,0,
907,2021,20,12766,12,12,4,1,2,1,2,9,7,0,18,2,
908,2021,20,10859,40,28,4,1,1,5,7,41,31,0,36,0,
909,2021,20,11041,30,19,4,1,1,5,7,6,5,0,20,0,
910,2021,20,12147,30,32,4,0,9,7,7,7,2,0,31,2,
911,2021,20,15040,24,23,4,0,9,2,4,29,25,1,54,0,
912,2021,20,12280,45,42,4,0,6,9,16,22,15,1,46,5,
913,2021,20,13233,70,62,4,0,5,8,17,77,49,4,85,0,
914,2021,20,15027,20,20,4,0,4,1,4,14,7,0,26,0,
915,2021,20,12214,70,72,3,33,31,3,0,6,4,1,95,3,
916,2021,20,12825,60,57,3,25,18,4,1,11,5,2,97,0,
917,2021,20,11400,65,67,3,21,17,9,5,15,3,1,71,3,2
918,2021,20,11782,40,40,3,21,10,4,2,0,0,0,56,0,
919,2021,20,10619,55,50,3,19,18,7,3,1,1,1,76,0,1
920,2021,20,15165,100,86,3,18,8,11,17,154,125,10,148,0,1
921,2021,20,13340,50,50,3,17,13,13,5,1,2,0,84,0,
922,2021,20,10010,70,40,3,16,8,9,2,15,13,1,48,0,5
923,2021,20,13245,60,57,3,14,9,12,11,51,43,0,70,0,
924,2021,20,10202,60,41,3,14,9,9,8,7,9,2,41,0,4
925,2021,20,11623,70,69,3,13,14,13,6,32,12,1,131,0,
926,2021,20,12265,45,44,3,13,12,12,3,4,3,1,85,0,1
927,2021,20,13256,60,60,3,12,19,8,7,32,21,0,91,0,
928,2021,20,12627,40,40,3,12,12,7,7,9,10,0,56,0,
929,2021,20,12101,30,47,3,12,8,5,5,16,2,0,59,20,1
930,2021,20,11582,40,40,3,11,14,12,0,7,7,0,77,0,
931,2021,20,12282,45,47,3,11,14,11,6,5,3,2,81,5,1
932,2021,20,13342,40,41,3,11,9,8,6,14,10,0,59,1,2
933,2021,20,13209,60,58,3,10,18,13,7,16,9,1,72,0,8
934,2021,20,11751,60,61,3,10,14,19,10,19,16,0,68,1,
935,2021,20,12125,50,49,3,10,14,14,9,3,4,1,64,0,
936,2021,20,11427,97,77,3,10,11,17,13,24,1,0,82,0,
937,2021,20,13332,22,23,3,10,8,1,0,1,0,0,51,1,
938,2021,20,11825,55,52,3,10,4,11,8,17,1,0,56,0,1
939,2021,20,13236,70,68,3,9,23,13,6,42,28,4,141,2,
940,2021,20,13049,60,83,3,9,17,13,7,44,11,1,100,27,
941,2021,20,10924,40,39,3,9,13,11,3,4,4,1,62,0,
942,2021,20,12622,40,39,3,9,12,10,5,4,4,1,53,0,
943,2021,20,11929,32,37,3,9,12,7,2,15,11,0,50,8,2
944,2021,20,11279,40,37,3,9,10,11,7,3,6,1,44,0,
945,2021,20,10681,40,40,3,9,8,5,8,10,3,0,106,0,6
946,2021,20,10953,25,25,3,9,8,1,3,6,5,0,46,0,
947,2021,20,15187,45,26,3,9,7,1,3,48,45,2,47,0,
948,2021,20,15205,40,36,3,9,6,5,9,66,62,4,67,0,2
949,2021,20,15410,40,23,3,9,5,7,4,50,55,2,54,0,
950,2021,20,12791,40,42,3,9,5,4,6,29,14,0,52,4,
951,2021,20,11042,31,13,3,9,5,1,1,5,11,0,18,0,8
952,2021,20,11875,28,33,3,9,4,4,2,15,5,2,39,7,5
953,2021,20,13341,50,50,3,8,17,14,6,4,2,0,78,0,
954,2021,20,15153,80,33,3,8,17,7,5,42,49,2,59,0,2
955,2021,20,11641,68,62,3,8,12,17,8,17,3,0,79,0,
956,2021,20,10842,40,37,3,8,12,10,5,14,15,2,51,0,3
957,2021,20,15326,60,58,3,8,8,14,8,70,53,1,96,0,1
958,2021,20,11962,30,46,3,8,8,5,6,22,6,1,49,18,
959,2021,20,11251,45,27,3,8,8,1,1,7,1,0,21,0,5
960,2021,20,13114,27,30,3,8,6,8,3,12,10,0,57,3,3
961,2021,20,12694,20,20,3,8,4,5,0,3,3,0,41,0,
962,2021,20,11395,15,17,3,8,3,1,0,12,10,0,31,8,4
963,2021,20,12187,55,55,3,7,14,17,10,8,4,0,62,0,
964,2021,20,10797,40,31,3,7,12,9,8,8,16,4,51,8,1
965,2021,20,12307,57,56,3,7,11,15,12,31,25,1,55,0,1
966,2021,20,11222,45,45,3,7,9,10,4,13,1,0,43,0,1
967,2021,20,11342,37,42,3,7,8,12,4,8,0,0,53,5,
968,2021,20,11597,50,46,3,7,7,9,13,60,53,3,76,0,3
969,2021,20,15437,90,12,3,7,7,3,3,23,34,0,26,0,1
970,2021,20,12649,20,20,3,7,6,4,0,1,1,0,31,0,
971,2021,20,10177,20,20,3,7,5,3,3,6,7,0,31,0,13
972,2021,20,10138,40,22,3,7,4,4,2,7,5,0,19,0,1
973,2021,20,10364,30,10,3,7,2,4,1,8,15,2,18,0,
974,2021,20,15065,40,40,3,7,1,5,5,31,12,0,52,0,
975,2021,20,11934,30,35,3,6,14,5,2,5,0,0,37,5,2
976,2021,20,11527,60,57,3,6,13,16,3,65,49,1,81,0,
977,2021,20,11769,50,54,3,6,12,12,8,40,27,2,84,10,
978,2021,20,11284,40,43,3,6,12,6,12,10,6,4,58,7,
979,2021,20,11926,35,21,3,6,12,6,7,13,26,10,45,0,4
980,2021,20,11994,40,40,3,6,9,14,6,3,1,0,49,0,1
981,2021,20,10482,40,37,3,6,8,7,3,29,19,1,59,0,6
982,2021,20,10374,30,11,3,6,6,10,9,10,33,0,19,0,
983,2021,20,12424,40,36,3,6,6,7,9,25,20,1,61,0,
984,2021,20,10004,30,15,3,6,6,4,5,10,19,3,27,0,
985,2021,20,11827,30,29,3,6,6,4,2,11,3,1,39,0,1
986,2021,20,11977,30,28,3,6,6,3,1,23,14,0,38,0,2
987,2021,20,11092,20,20,3,6,5,1,1,5,2,0,24,0,
988,2021,20,15473,50,13,3,6,5,1,1,1,4,0,26,0,
989,2021,20,12049,30,34,3,6,4,12,2,12,5,0,50,4,
990,2021,20,10159,33,23,3,6,4,5,1,7,3,1,16,0,3
991,2021,20,12785,15,15,3,6,3,2,2,0,1,0,13,0,
992,2021,20,11207,25,20,3,6,3,2,0,6,0,0,20,0,
993,2021,20,15273,50,31,3,6,2,3,4,70,57,1,54,0,2
994,2021,20,10299,15,12,3,6,2,2,3,15,19,0,19,3,
995,2021,20,13006,10,12,3,6,1,0,0,2,0,0,24,2,4
996,2021,20,12749,35,31,3,5,12,4,3,5,2,0,39,0,2
997,2021,20,10794,40,38,3,5,11,11,7,12,11,1,48,10,4
998,2021,20,11876,70,50,3,5,11,9,14,29,23,2,59,1,
999,2021,20,15304,40,39,3,5,10,5,7,16,7,1,53,0,4
1000,2021,20,12117,35,49,3,5,9,9,6,26,9,1,61,16,
1001,2021,20,13184,80,56,3,5,9,8,14,61,44,7,91,0,
1002,2021,20,10589,55,28,3,5,9,3,3,5,0,0,33,3,
1003,2021,20,11038,34,23,3,5,9,2,1,12,9,1,36,0,
1004,2021,20,11666,75,37,3,5,8,3,9,14,5,0,41,0,1
1005,2021,20,12684,20,20,3,5,7,1,4,0,0,0,34,0,9
1006,2021,20,10566,50,27,3,5,6,5,6,11,9,1,29,0,2
1007,2021,20,11730,30,20,3,5,6,5,2,15,16,0,35,0,1
1008,2021,20,15465,120,9,3,5,6,3,7,29,44,1,38,0,
1009,2021,20,12501,40,19,3,5,6,3,7,14,19,0,33,0,
1010,2021,20,15037,24,20,3,5,6,3,6,34,37,2,50,0,2
1011,2021,20,11631,60,25,3,5,5,9,7,23,27,1,61,0,2
1012,2021,20,10597,40,32,3,5,5,1,16,18,16,1,41,0,2
1013,2021,20,11646,28,28,3,5,4,4,3,11,2,0,43,0,1
1014,2021,20,15154,80,30,3,5,3,4,5,69,59,6,59,0,
1015,2021,20,13423,15,10,3,5,1,1,1,4,5,0,13,0,1
1016,2021,20,13398,12,11,3,5,1,1,0,1,0,0,12,0,4
1017,2021,20,12848,80,63,3,4,16,17,12,19,8,2,110,0,
1018,2021,20,11617,70,69,3,4,14,5,10,46,14,1,118,0,
1019,2021,20,10739,55,48,3,4,10,10,12,11,2,1,47,3,
1020,2021,20,10853,40,36,3,4,9,10,9,20,19,3,47,0,
1021,2021,20,12843,46,40,3,4,9,9,8,30,23,5,59,0,
1022,2021,20,11830,45,40,3,4,8,13,6,12,6,1,45,5,
1023,2021,20,15041,24,24,3,4,8,8,3,46,48,0,46,0,
1024,2021,20,12420,40,29,3,4,7,7,15,30,37,2,48,0,2
1025,2021,20,11763,60,15,3,4,7,3,4,22,28,0,17,0,
1026,2021,20,11974,30,31,3,4,6,7,2,23,14,2,47,5,
1027,2021,20,11410,80,68,3,4,6,5,14,43,7,1,76,0,
1028,2021,20,15171,60,22,3,4,6,4,2,28,25,0,51,0,
1029,2021,20,11492,60,64,3,4,5,9,11,58,26,2,132,6,1
1030,2021,20,11502,70,52,3,4,5,7,9,79,55,2,73,0,5
1031,2021,20,12826,70,26,3,4,5,4,7,31,28,2,39,0,
1032,2021,20,12196,20,19,3,4,5,4,3,2,2,0,22,0,5
1033,2021,20,15069,30,19,3,4,4,4,6,36,38,1,43,0,
1034,2021,20,11878,30,23,3,4,4,4,6,20,18,0,41,0,1
1035,2021,20,13268,24,22,3,4,4,3,3,15,11,4,41,2,
1036,2021,20,11787,20,15,3,4,4,1,2,21,20,1,32,0,
1037,2021,20,13399,14,14,3,4,4,1,1,1,0,0,13,0,1
1038,2021,20,13005,10,12,3,4,3,0,0,3,1,0,20,2,1
1039,2021,20,10187,20,6,3,4,2,6,4,5,18,0,15,0,1
1040,2021,20,10350,10,10,3,4,2,1,1,2,3,0,15,2,1
1041,2021,20,10173,20,6,3,4,0,1,1,4,7,1,18,0,1
1042,2021,20,11567,60,48,3,3,16,10,8,39,31,4,72,0,
1043,2021,20,11960,50,52,3,3,15,14,8,15,6,0,60,4,
1044,2021,20,10805,40,29,3,3,12,4,8,11,12,1,38,0,1
1045,2021,20,12310,55,54,3,3,10,11,18,30,21,1,73,1,2
1046,2021,20,11851,22,22,3,3,10,3,0,6,3,0,36,0,
1047,2021,20,11921,35,38,3,3,9,12,5,11,5,2,63,5,2
1048,2021,20,10716,40,32,3,3,9,7,6,22,18,1,42,0,2
1049,2021,20,12697,47,45,3,3,8,13,7,18,7,2,61,0,6
1050,2021,20,10259,50,15,3,3,8,5,8,17,29,3,34,0,1
1051,2021,20,11759,60,41,3,3,6,9,13,32,26,1,43,0,1
1052,2021,20,12080,70,49,3,3,6,7,16,57,43,4,67,0,1
1053,2021,20,15084,60,30,3,3,6,2,8,94,86,2,70,0,
1054,2021,20,12054,40,34,3,3,5,10,11,18,16,0,35,0,4
1055,2021,20,10949,32,24,3,3,5,8,6,25,26,0,37,0,2
1056,2021,20,10195,40,19,3,3,5,5,2,8,7,0,22,0,1
1057,2021,20,15237,35,23,3,3,5,1,2,46,37,0,32,0,
1058,2021,20,10196,30,28,3,3,4,8,5,29,24,2,36,0,
1059,2021,20,11857,40,35,3,3,4,4,12,15,6,0,38,0,4
1060,2021,20,11217,25,21,3,3,4,0,3,18,10,2,30,0,
1061,2021,20,12457,32,21,3,3,3,6,2,23,19,0,25,0,1
1062,2021,20,11672,75,43,3,3,3,5,9,39,19,1,56,0,1
1063,2021,20,12805,20,20,3,3,3,3,3,8,3,0,49,1,1
1064,2021,20,15010,20,20,3,3,2,6,2,11,7,0,27,0,
1065,2021,20,11854,40,38,3,3,2,5,9,28,12,1,41,0,
1066,2021,20,11219,40,18,3,3,2,4,0,9,3,0,15,0,1
1067,2021,20,11294,40,20,3,3,2,3,4,21,16,0,28,0,3
1068,2021,20,13387,22,22,3,3,1,8,2,6,1,0,31,0,3
1069,2021,20,13167,50,30,3,3,1,6,7,28,18,0,37,0,1
1070,2021,20,10785,50,41,3,3,1,4,10,31,11,2,43,0,2
1071,2021,20,12919,8,8,3,3,1,1,1,1,2,0,19,0,
1072,2021,20,13085,16,15,3,3,0,4,0,6,1,0,21,0,6
1073,2021,20,13317,12,8,3,3,0,3,1,2,4,1,11,0,
1074,2021,20,12871,21,21,3,3,0,1,2,15,3,0,19,0,
1075,2021,20,11882,20,20,3,2,10,3,2,12,12,1,32,2,
1076,2021,20,11077,20,23,3,2,9,5,1,3,0,0,26,3,
1077,2021,20,11745,42,41,3,2,8,4,11,23,10,1,64,0,
1078,2021,20,15049,24,22,3,2,7,3,6,21,20,2,51,0,
1079,2021,20,11883,22,29,3,2,6,8,4,19,13,0,44,10,1
1080,2021,20,13018,18,17,3,2,5,2,2,5,2,0,23,0,3
1081,2021,20,11025,22,27,3,2,5,2,1,14,0,0,31,5,
1082,2021,20,12570,40,38,3,2,5,1,4,34,11,1,36,0,1
1083,2021,20,13187,58,46,3,2,4,7,15,90,75,1,51,0,2
1084,2021,20,11381,30,26,3,2,4,7,4,8,2,0,26,0,1
1085,2021,20,12566,45,26,3,2,4,2,13,18,16,2,41,0,3
1086,2021,20,15224,40,23,3,2,4,1,10,39,36,3,42,0,1
1087,2021,20,11304,40,38,3,2,3,8,8,28,14,2,53,0,
1088,2021,20,12764,12,10,3,2,2,1,1,1,0,0,10,0,2
1089,2021,20,12904,8,10,3,2,0,2,0,5,2,0,28,3,
1090,2021,20,13099,13,11,3,2,0,1,4,14,13,0,24,2,
1091,2021,20,10553,9,8,3,2,0,0,0,8,5,0,9,1,3
1092,2021,20,12033,40,31,3,1,11,9,3,12,8,1,34,0,
1093,2021,20,10957,40,37,3,1,7,9,10,29,22,2,49,5,2
1094,2021,20,13164,60,37,3,1,6,5,13,30,22,0,40,0,1
1095,2021,20,13400,21,22,3,1,6,3,4,11,6,1,29,2,
1096,2021,20,11330,20,20,3,1,5,6,3,2,0,0,20,0,
1097,2021,20,15060,20,20,3,1,5,5,1,10,5,0,36,0,4
1098,2021,20,13076,12,11,3,1,4,2,0,4,3,0,18,0,1
1099,2021,20,12773,13,12,3,1,4,0,3,9,8,1,10,0,1
1100,2021,20,12654,20,17,3,1,4,0,1,25,17,3,35,0,1
1101,2021,20,15158,100,15,3,1,3,5,5,57,59,0,31,0,1
1102,2021,20,11348,40,25,3,1,3,2,9,18,11,0,31,0,
1103,2021,20,13475,10,10,3,1,3,2,3,3,5,1,24,2,
1104,2021,20,10590,32,14,3,1,2,4,6,11,13,2,26,0,
1105,2021,20,15457,100,4,3,1,2,4,1,35,42,0,19,0,
1106,2021,20,10348,15,10,3,1,2,3,4,9,12,0,10,0,1
1107,2021,20,13472,20,12,3,1,2,1,5,11,11,0,15,0,2
1108,2021,20,10599,40,16,3,1,1,5,3,17,14,0,24,0,
1109,2021,20,13421,10,7,3,1,1,2,5,4,9,0,13,0,
1110,2021,20,11115,35,15,3,1,1,1,7,4,2,0,17,0,
1111,2021,20,11090,20,8,3,1,1,0,1,11,9,0,13,0,1
1112,2021,20,15374,25,17,3,1,0,5,2,33,27,1,30,0,
1113,2021,20,11073,40,17,3,1,0,4,1,22,14,0,23,0,
1114,2021,20,11100,40,16,3,1,0,0,2,16,6,0,21,0,1
1115,2021,20,11869,21,21,3,0,7,3,2,11,5,0,28,0,2
1116,2021,20,10768,40,19,3,0,3,5,5,9,6,0,23,0,3
1117,2021,20,10121,35,6,3,0,3,0,0,0,0,0,9,0,
1118,2021,20,13419,40,10,3,0,2,5,0,8,8,0,12,0,
1119,2021,20,11826,30,21,3,0,2,3,5,14,6,0,27,0,
1120,2021,20,10760,58,33,3,0,0,5,8,28,11,0,30,0,1
1121,2021,20,12972,15,15,3,0,0,4,4,4,0,0,18,0,5
1122,2021,20,15229,13,12,3,0,0,0,1,15,7,1,9,0,
1123,2021,20,12228,38,34,2,21,8,1,0,2,0,0,27,0,4
1124,2021,20,10912,40,49,2,18,15,6,3,17,12,3,74,12,5
1125,2021,20,10172,50,39,2,18,7,6,4,18,16,2,53,0,
1126,2021,20,12248,47,40,2,18,2,2,19,1,4,0,19,0,
1127,2021,20,10663,80,76,2,17,19,25,13,23,23,1,102,0,
1128,2021,20,12251,47,40,2,17,2,2,18,3,4,0,22,0,
1129,2021,20,10730,50,45,2,15,14,3,8,3,0,0,56,0,
1130,2021,20,11497,70,61,2,14,13,9,15,59,51,7,153,0,4
1131,2021,20,10194,30,24,2,12,9,4,3,27,33,1,43,0,
1132,2021,20,12313,70,62,2,11,17,17,10,26,22,5,87,0,2
1133,2021,20,11457,70,49,2,11,13,17,12,59,65,4,70,0,
1134,2021,20,13402,25,30,2,11,9,2,0,8,2,0,49,5,1
1135,2021,20,10983,104,104,2,10,26,22,18,26,0,0,82,0,
1136,2021,20,13060,60,53,2,10,9,15,12,27,25,3,69,0,7
1137,2021,20,12731,57,57,2,10,8,8,10,26,7,0,53,0,4
1138,2021,20,10639,40,35,2,10,6,10,4,28,25,4,55,0,
1139,2021,20,10262,70,34,2,10,6,4,2,39,29,3,56,0,
1140,2021,20,11901,42,40,2,9,10,9,8,13,11,1,42,0,2
1141,2021,20,12800,40,46,2,9,9,11,9,29,23,1,58,8,
1142,2021,20,13375,25,26,2,9,7,4,2,5,3,0,33,1,2
1143,2021,20,11370,35,34,2,9,5,10,8,14,14,0,45,0,
1144,2021,20,12678,20,19,2,9,4,4,3,1,4,1,43,0,1
1145,2021,20,13190,58,56,2,8,14,12,16,17,13,1,77,0,1
1146,2021,20,13037,40,41,2,8,14,7,4,6,0,0,43,2,
1147,2021,20,10596,38,38,2,8,14,6,3,6,1,0,40,0,2
1148,2021,20,12086,60,57,2,8,11,20,3,41,28,1,75,0,
1149,2021,20,10951,40,36,2,8,11,8,7,13,13,3,55,0,
1150,2021,20,10891,60,70,2,8,9,21,12,59,41,4,83,15,1
1151,2021,20,15276,170,73,2,8,9,12,11,159,128,5,104,0,
1152,2021,20,12734,50,45,2,8,9,11,7,20,12,1,60,0,1
1153,2021,20,12065,20,24,2,8,8,8,1,10,13,2,42,8,
1154,2021,20,10831,58,56,2,8,7,13,9,18,5,1,55,0,
1155,2021,20,11307,40,29,2,8,7,11,6,17,22,1,47,10,3
1156,2021,20,15194,30,29,2,8,7,2,4,43,37,1,66,0,
1157,2021,20,12289,46,37,2,8,6,14,10,41,44,9,83,0,
1158,2021,20,11418,35,31,2,8,6,9,1,11,6,0,37,0,1
1159,2021,20,15007,40,33,2,8,4,10,7,58,56,6,55,0,1
1160,2021,20,12748,18,15,2,8,2,3,2,0,2,0,33,0,1
1161,2021,20,12984,50,50,2,7,20,11,10,8,8,0,75,0,
1162,2021,20,12830,55,54,2,7,14,12,8,36,25,0,71,0,2
1163,2021,20,13279,30,37,2,7,13,5,2,17,14,0,50,10,8
1164,2021,20,12895,40,41,2,7,9,13,5,8,4,0,65,1,2
1165,2021,20,11958,30,30,2,7,9,8,5,7,8,1,41,2,
1166,2021,20,10627,50,29,2,7,9,7,11,49,56,0,43,0,1
1167,2021,20,15078,60,39,2,7,7,10,9,71,67,8,64,0,
1168,2021,20,15070,60,29,2,7,7,9,5,59,60,3,58,0,
1169,2021,20,15313,60,44,2,7,6,16,7,105,99,5,103,0,
